transaction_id,fraude
TXS2-02798,0
TXS2-02799,0
TXS2-02800,0
TXS2-02801,0
TXS2-02802,0
TXS2-02803,0
TXS2-02804,0
TXS2-02805,0
TXS2-02806,0
TXS2-02807,0
TXS2-02808,0
TXS2-02809,0
TXS2-02810,0
TXS2-02811,0
TXS2-02812,0
TXS2-02813,1
TXS2-02814,0
TXS2-02815,0
TXS2-02816,0
TXS2-02817,0
TXS2-02818,0
TXS2-02819,0
TXS2-02820,0
TXS2-02821,0
TXS2-02822,0
TXS2-02823,0
TXS2-02824,0
TXS2-02825,1
TXS2-02826,0
TXS2-02827,0
TXS2-02828,0
TXS2-02829,0
TXS2-02830,0
TXS2-02831,0
TXS2-02832,0
TXS2-02833,1
TXS2-02834,1
TXS2-02835,0
TXS2-02836,0
TXS2-02837,0
TXS2-02838,0
TXS2-02839,0
TXS2-02840,0
TXS2-02841,0
TXS2-02842,0
TXS2-02843,0
TXS2-02844,0
TXS2-02845,0
TXS2-02846,0
TXS2-02847,0
TXS2-02848,0
TXS2-02849,1
TXS2-02850,1
TXS2-02851,0
TXS2-02852,1
TXS2-02853,0
TXS2-02854,0
TXS2-02855,1
TXS2-02856,0
TXS2-02857,0
TXS2-02858,0
TXS2-02859,1
TXS2-02860,0
TXS2-02861,0
TXS2-02862,0
TXS2-02863,0
TXS2-02864,0
TXS2-02865,0
TXS2-02866,1
TXS2-02867,0
TXS2-02868,0
TXS2-02869,0
TXS2-02870,0
TXS2-02871,0
TXS2-02872,0
TXS2-02873,0
TXS2-02874,0
TXS2-02875,0
TXS2-02876,0
TXS2-02877,0
TXS2-02878,0
TXS2-02879,1
TXS2-02880,0
TXS2-02881,0
TXS2-02882,0
TXS2-02883,0
TXS2-02884,0
TXS2-02885,0
TXS2-02886,0
TXS2-02887,0
TXS2-02888,0
TXS2-02889,0
TXS2-02890,0
TXS2-02891,0
TXS2-02892,0
TXS2-02893,1
TXS2-02894,0
TXS2-02895,0
TXS2-02896,0
TXS2-02897,0
TXS2-02898,0
TXS2-02899,1
TXS2-02900,0
TXS2-02901,0
TXS2-02902,0
TXS2-02903,0
TXS2-02904,0
TXS2-02905,0
TXS2-02906,0
TXS2-02907,0
TXS2-02908,0
TXS2-02909,0
TXS2-02910,0
TXS2-02911,0
TXS2-02912,0
TXS2-02913,0
TXS2-02914,0
TXS2-02915,0
TXS2-02916,0
TXS2-02917,0
TXS2-02918,0
TXS2-02919,0
TXS2-02920,1
TXS2-02921,0
TXS2-02922,0
TXS2-02923,0
TXS2-02924,0
TXS2-02925,0
TXS2-02926,1
TXS2-02927,0
TXS2-02928,0
TXS2-02929,0
TXS2-02930,1
TXS2-02931,0
TXS2-02932,1
TXS2-02933,0
TXS2-02934,0
TXS2-02935,0
TXS2-02936,0
TXS2-02937,0
TXS2-02938,0
TXS2-02939,0
TXS2-02940,0
TXS2-02941,0
TXS2-02942,0
TXS2-02943,0
TXS2-02944,0
TXS2-02945,0
TXS2-02946,1
TXS2-02947,0
TXS2-02948,1
TXS2-02949,1
TXS2-02950,1
TXS2-02951,1
TXS2-02952,0
TXS2-02953,1
TXS2-02954,1
TXS2-02955,0
TXS2-02956,0
TXS2-02957,0
TXS2-02958,0
TXS2-02959,0
TXS2-02960,0
TXS2-02961,0
TXS2-02962,0
TXS2-02963,0
TXS2-02964,0
TXS2-02965,0
TXS2-02966,1
TXS2-02967,1
TXS2-02968,0
TXS2-02969,1
TXS2-02970,0
TXS2-02971,0
TXS2-02972,0
TXS2-02973,0
TXS2-02974,0
TXS2-02975,0
TXS2-02976,1
TXS2-02977,0
TXS2-02978,0
TXS2-02979,1
TXS2-02980,0
TXS2-02981,0
TXS2-02982,0
TXS2-02983,0
TXS2-02984,1
TXS2-02985,0
TXS2-02986,0
TXS2-02987,0
TXS2-02988,0
TXS2-02989,1
TXS2-02990,1
TXS2-02991,0
TXS2-02992,0
TXS2-02993,1
TXS2-02994,0
TXS2-02995,0
TXS2-02996,0
TXS2-02997,0
TXS2-02998,0
TXS2-02999,0
TXS2-03000,0
