transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km
TXS2-01161,94.6,23.01,458,2,25.23
TXS2-01162,23.74,8.22,65,3,6.89
TXS2-01163,67.91,13.51,81,4,35.28
TXS2-01164,14.57,17.29,567,5,47.3
TXS2-01165,146.68,8.07,69,7,2.32
TXS2-01166,26.79,16.83,56,3,20.45
TXS2-01167,61.81,12.24,1023,4,13.79
TXS2-01168,54.39,21.27,365,4,1.34
TXS2-01169,164.36,14.29,9,2,2.05
TXS2-01170,326.03,17.21,549,4,1.71
TXS2-01171,24.15,9.98,46,1,1.85
TXS2-01172,33.17,11.91,26,3,53.29
TXS2-01173,39.04,20.53,582,2,3.52
TXS2-01174,78.4,22.83,1,4,17.89
TXS2-01175,24.45,13.39,21,6,1.57
TXS2-01176,67.86,12.6,531,4,5.14
TXS2-01177,442.79,12.59,26,4,24.88
TXS2-01178,67.98,20.44,772,1,17.29
TXS2-01179,95.01,16.09,81,2,5.32
TXS2-01180,190.74,21.55,20,2,35.63
TXS2-01181,31.9,16.05,105,3,3.13
TXS2-01182,278.5,17.74,115,2,4.6
TXS2-01183,26.75,22.33,318,4,1.89
TXS2-01184,48.86,19.18,73,4,19.11
TXS2-01185,71.3,20.79,631,2,7.72
TXS2-01186,19.16,17.94,381,2,4.64
TXS2-01187,84.4,19.09,50,3,36.23
TXS2-01188,145.61,9.14,341,5,11.8
TXS2-01189,34.4,0.24,21,2,1.79
TXS2-01190,60.7,19.08,155,3,12.88
TXS2-01191,113.59,14.44,56,3,8.06
TXS2-01192,77.98,12.72,86,3,8.86
TXS2-01193,133.79,21.18,309,4,26.18
TXS2-01194,33.8,15.64,190,2,18.27
TXS2-01195,70.03,18.01,681,2,7.88
TXS2-01196,50.98,17.0,529,3,1.77
TXS2-01197,59.76,19.8,114,2,10.92
TXS2-01198,69.51,22.37,276,3,7.21
TXS2-01199,92.18,20.44,196,8,3.09
TXS2-01200,77.75,13.13,141,3,4.16
TXS2-01201,68.97,19.59,66,5,1.99
TXS2-01202,32.08,15.23,12,2,5.02
TXS2-01203,115.34,23.26,58,2,10.79
TXS2-01204,51.72,9.25,342,7,0.84
TXS2-01205,78.74,17.33,219,3,17.72
TXS2-01206,37.85,22.35,36,3,9.46
TXS2-01207,107.03,21.46,17,3,4.86
TXS2-01208,60.57,12.11,59,2,12.72
TXS2-01209,56.13,12.27,85,7,21.75
TXS2-01210,84.92,18.35,730,6,20.13
TXS2-01211,67.94,13.33,223,1,5.66
TXS2-01212,213.06,12.32,412,4,28.93
TXS2-01213,106.3,21.72,25,6,3.58
TXS2-01214,51.34,17.68,353,5,15.26
TXS2-01215,62.4,14.68,39,3,4.93
TXS2-01216,53.28,21.16,128,6,1.05
TXS2-01217,90.15,21.55,299,3,13.87
TXS2-01218,76.33,20.21,52,3,1.18
TXS2-01219,195.02,9.51,184,5,3.98
TXS2-01220,101.07,14.39,187,4,6.19
TXS2-01221,75.64,13.23,408,3,11.08
TXS2-01222,38.73,16.01,113,6,1.6
TXS2-01223,14.33,21.1,118,4,3.62
TXS2-01224,157.82,11.77,719,3,27.55
TXS2-01225,126.14,21.0,251,2,106.13
TXS2-01226,118.85,16.53,5,4,14.62
TXS2-01227,80.59,19.48,31,2,0.4
TXS2-01228,39.24,23.05,66,2,2.62
TXS2-01229,52.83,23.04,225,5,1.74
TXS2-01230,109.75,17.93,525,6,3.22
TXS2-01231,59.57,16.79,5,2,5.36
TXS2-01232,127.07,21.85,270,3,7.83
TXS2-01233,68.69,23.56,27,3,3.04
TXS2-01234,51.01,14.39,96,2,1.21
TXS2-01235,49.26,12.98,734,2,2.9
TXS2-01236,53.57,22.84,132,2,7.8
TXS2-01237,37.46,21.61,908,5,44.8
TXS2-01238,149.43,11.79,126,1,4.75
TXS2-01239,38.99,18.32,523,4,2.72
TXS2-01240,43.98,9.08,301,3,5.04
TXS2-01241,69.97,15.69,36,2,4.06
TXS2-01242,41.82,18.82,79,8,41.81
TXS2-01243,111.44,12.9,101,4,31.89
TXS2-01244,170.02,20.52,293,6,8.86
TXS2-01245,58.09,22.96,150,3,2.94
TXS2-01246,39.71,23.92,245,6,3.59
TXS2-01247,16.31,22.37,82,3,35.01
TXS2-01248,76.67,8.67,173,2,2.31
TXS2-01249,116.05,10.95,690,2,8.84
TXS2-01250,104.33,11.72,223,3,6.17
TXS2-01251,38.45,0.56,230,6,2.32
TXS2-01252,43.33,21.36,101,6,17.4
TXS2-01253,36.7,9.76,15,3,6.3
TXS2-01254,35.94,13.9,771,2,6.78
TXS2-01255,73.06,11.1,65,3,1.56
TXS2-01256,201.7,18.43,313,2,3.67
TXS2-01257,9.96,21.08,102,3,1.96
TXS2-01258,21.06,20.29,230,6,1.21
TXS2-01259,19.23,21.81,127,2,1.98
TXS2-01260,216.47,15.27,238,1,9.83
TXS2-01261,134.07,19.38,210,1,64.77
TXS2-01262,16.61,22.33,710,2,6.33
TXS2-01263,189.26,19.64,17,4,15.6
TXS2-01264,80.34,17.11,115,3,32.75
TXS2-01265,68.31,23.69,163,7,13.7
TXS2-01266,142.95,19.99,78,2,8.94
TXS2-01267,86.13,22.91,221,3,4.19
TXS2-01268,74.3,17.7,73,4,8.05
TXS2-01269,68.93,23.65,38,6,10.53
TXS2-01270,20.05,12.78,523,3,9.36
TXS2-01271,18.01,12.7,305,4,12.42
TXS2-01272,125.15,11.79,108,4,8.7
TXS2-01273,59.6,17.21,696,5,11.22
TXS2-01274,174.19,11.92,160,3,4.4
TXS2-01275,75.26,23.75,265,2,11.58
TXS2-01276,113.5,11.94,329,5,2.24
TXS2-01277,143.86,20.07,7,5,7.9
TXS2-01278,29.56,23.82,8,3,16.13
TXS2-01279,118.41,22.06,227,6,7.7
TXS2-01280,56.16,13.17,1132,1,26.13
TXS2-01281,30.19,18.77,292,2,3.09
TXS2-01282,16.31,15.91,87,3,8.79
TXS2-01283,25.63,13.11,95,4,0.6
TXS2-01284,85.64,22.54,187,2,21.55
TXS2-01285,11.55,23.85,103,3,22.69
TXS2-01286,118.45,13.89,760,1,11.36
TXS2-01287,47.21,19.49,461,5,3.83
TXS2-01288,43.05,23.74,228,3,1.56
TXS2-01289,337.23,11.78,1576,4,1.03
TXS2-01290,86.34,18.25,37,4,7.36
TXS2-01291,20.08,15.79,112,2,1.62
TXS2-01292,82.26,18.89,815,5,3.24
TXS2-01293,30.15,23.32,469,3,3.88
TXS2-01294,34.79,11.76,142,4,9.24
TXS2-01295,174.38,14.93,390,5,0.56
TXS2-01296,70.5,6.83,307,7,2.24
TXS2-01297,110.97,10.73,179,2,10.57
TXS2-01298,81.6,19.12,296,3,18.8
TXS2-01299,39.03,23.99,348,2,17.58
TXS2-01300,66.57,9.22,783,3,3.31
TXS2-01301,101.4,12.21,258,2,17.86
TXS2-01302,107.46,12.93,299,2,20.84
TXS2-01303,37.47,17.56,24,3,17.76
TXS2-01304,37.62,17.0,35,3,14.63
TXS2-01305,84.16,19.28,185,3,20.8
TXS2-01306,216.94,20.83,644,3,14.42
TXS2-01307,32.24,10.47,247,6,3.58
TXS2-01308,108.01,15.8,225,6,4.26
TXS2-01309,33.95,21.47,448,10,5.87
TXS2-01310,98.73,11.37,248,4,2.59
TXS2-01311,51.53,21.14,79,5,1.2
TXS2-01312,123.48,22.15,508,4,3.13
TXS2-01313,7.55,11.9,63,1,8.84
TXS2-01314,70.24,19.42,69,3,6.33
TXS2-01315,253.91,14.85,38,6,4.92
TXS2-01316,123.12,20.29,33,10,5.08
TXS2-01317,100.66,15.94,466,3,2.01
TXS2-01318,59.22,16.08,93,8,6.11
TXS2-01319,68.78,18.22,150,4,2.23
TXS2-01320,198.2,14.13,48,2,19.49
TXS2-01321,62.89,18.77,672,8,2.5
TXS2-01322,46.11,17.35,217,1,40.47
TXS2-01323,129.32,14.1,10,1,12.04
TXS2-01324,32.28,7.24,68,3,3.76
TXS2-01325,207.36,13.53,186,3,3.57
TXS2-01326,35.77,15.29,61,8,9.65
TXS2-01327,135.97,20.26,15,5,2.94
TXS2-01328,70.58,12.03,217,7,2.21
TXS2-01329,29.63,20.11,17,5,4.37
TXS2-01330,24.13,9.12,288,2,9.64
TXS2-01331,21.25,20.42,207,4,7.23
TXS2-01332,251.39,10.93,314,4,15.47
TXS2-01333,105.4,8.61,33,4,18.95
TXS2-01334,84.6,17.01,219,2,8.36
TXS2-01335,8.39,15.02,230,3,1.06
TXS2-01336,36.78,20.57,135,2,11.09
TXS2-01337,72.41,14.78,353,3,6.5
TXS2-01338,64.77,12.14,144,3,20.15
TXS2-01339,80.04,15.57,153,4,28.51
TXS2-01340,65.28,15.6,520,9,131.6
TXS2-01341,230.86,11.5,244,3,2.87
TXS2-01342,32.97,14.05,434,2,63.88
TXS2-01343,28.91,21.68,430,7,9.37
TXS2-01344,97.63,21.13,12,1,10.67
TXS2-01345,17.61,13.74,379,5,22.3
TXS2-01346,149.24,20.8,425,4,25.73
TXS2-01347,37.07,19.73,58,3,1.96
TXS2-01348,43.69,13.45,12,4,20.92
TXS2-01349,89.4,14.32,222,5,8.62
TXS2-01350,59.85,12.44,74,4,1.55
TXS2-01351,75.19,15.1,104,2,26.77
TXS2-01352,245.41,14.75,285,2,4.72
TXS2-01353,42.04,22.02,330,4,1.17
TXS2-01354,155.6,17.15,216,2,21.26
TXS2-01355,58.64,16.6,390,5,5.17
TXS2-01356,297.74,10.33,218,2,12.37
TXS2-01357,23.04,14.29,15,3,123.07
TXS2-01358,68.26,15.5,589,3,7.95
TXS2-01359,88.03,21.36,33,4,1.81
TXS2-01360,141.57,18.36,423,6,6.67
TXS2-01361,13.37,13.96,120,4,9.11
TXS2-01362,124.24,12.97,63,3,11.75
TXS2-01363,31.1,21.96,151,2,31.13
TXS2-01364,44.62,21.66,428,1,7.41
TXS2-01365,18.16,22.13,223,4,25.65
TXS2-01366,33.89,14.91,447,1,13.72
TXS2-01367,65.26,16.42,206,5,5.83
TXS2-01368,41.09,16.72,48,5,4.14
TXS2-01369,59.72,17.97,129,2,0.18
TXS2-01370,103.88,21.75,82,4,3.42
TXS2-01371,123.1,20.11,24,1,5.99
TXS2-01372,178.92,11.69,703,1,4.46
TXS2-01373,275.1,22.17,456,2,5.64
TXS2-01374,674.51,15.75,93,1,5.77
TXS2-01375,112.71,7.14,112,3,2.67
TXS2-01376,36.22,14.03,116,2,1.73
TXS2-01377,258.53,22.43,32,3,2.29
TXS2-01378,63.07,20.34,68,2,6.53
TXS2-01379,60.75,14.6,268,3,17.02
TXS2-01380,117.7,19.54,292,5,4.39
TXS2-01381,98.88,14.71,98,2,1.52
TXS2-01382,43.64,11.45,191,5,13.33
TXS2-01383,30.31,10.31,200,4,5.47
TXS2-01384,178.54,22.52,558,5,4.36
TXS2-01385,27.15,14.39,76,5,5.09
TXS2-01386,292.84,21.33,94,5,9.13
TXS2-01387,123.66,21.18,19,5,11.22
TXS2-01388,103.01,13.4,132,2,1.05
TXS2-01389,43.21,14.0,62,5,5.67
TXS2-01390,81.05,19.87,1016,4,17.17
TXS2-01391,92.83,7.68,321,4,4.78
TXS2-01392,23.8,11.93,95,9,7.61
TXS2-01393,21.64,16.03,24,2,7.26
TXS2-01394,246.17,15.38,144,4,3.24
TXS2-01395,60.28,10.61,13,3,3.54
TXS2-01396,35.68,10.3,36,3,14.8
TXS2-01397,52.85,9.65,321,3,27.65
TXS2-01398,39.71,12.01,37,3,31.87
TXS2-01399,57.67,21.85,62,4,5.88
TXS2-01400,19.81,14.84,58,2,6.31
TXS2-01401,30.51,21.31,477,3,5.55
TXS2-01402,62.49,17.31,783,3,2.54
TXS2-01403,121.36,13.75,38,2,2.23
TXS2-01404,13.15,21.92,191,6,7.65
TXS2-01405,73.56,12.47,67,3,4.59
TXS2-01406,119.0,12.38,31,6,24.91
TXS2-01407,29.15,20.29,42,4,17.69
TXS2-01408,62.66,11.53,915,2,10.64
TXS2-01409,35.86,14.48,48,5,5.85
TXS2-01410,37.18,13.31,348,3,15.5
TXS2-01411,95.34,15.01,169,1,0.48
TXS2-01412,43.16,12.15,219,6,1.37
TXS2-01413,37.65,10.07,171,2,41.36
TXS2-01414,14.91,21.98,124,6,31.11
TXS2-01415,43.05,20.8,79,3,7.95
TXS2-01416,133.04,21.78,460,4,3.39
TXS2-01417,21.63,20.77,455,3,4.67
TXS2-01418,72.46,14.57,157,1,22.16
TXS2-01419,75.2,11.15,1005,3,12.25
TXS2-01420,73.0,21.04,216,2,24.93
TXS2-01421,53.76,22.62,577,2,5.01
TXS2-01422,41.65,14.36,84,3,7.46
TXS2-01423,10.7,18.82,348,2,27.15
TXS2-01424,29.35,18.01,270,2,4.65
TXS2-01425,29.78,16.25,480,2,4.65
TXS2-01426,217.93,18.84,84,4,23.43
TXS2-01427,224.14,19.97,192,3,11.4
TXS2-01428,21.14,12.85,46,7,0.77
TXS2-01429,55.53,15.79,96,4,5.07
TXS2-01430,51.14,18.38,58,1,4.64
TXS2-01431,39.62,20.15,140,1,7.25
TXS2-01432,98.98,20.37,50,4,15.82
TXS2-01433,29.22,20.38,35,4,1.18
TXS2-01434,138.79,14.75,154,3,1.85
TXS2-01435,46.64,9.12,608,4,24.5
TXS2-01436,55.83,1.32,994,5,2.53
TXS2-01437,265.4,21.16,95,3,12.48
TXS2-01438,153.56,16.58,205,4,5.65
TXS2-01439,34.09,22.15,82,5,18.48
TXS2-01440,101.03,18.71,110,4,9.24
TXS2-01441,119.86,0.39,55,4,1.35
TXS2-01442,79.6,11.69,607,3,8.3
TXS2-01443,36.39,22.84,216,5,5.16
TXS2-01444,85.19,22.79,127,4,9.18
TXS2-01445,52.08,20.73,230,2,1.82
TXS2-01446,231.19,18.6,27,6,1.02
TXS2-01447,106.14,21.01,289,4,2.83
TXS2-01448,64.6,17.01,250,3,11.57
TXS2-01449,72.5,21.98,212,3,22.68
TXS2-01450,42.95,8.33,32,4,7.92
TXS2-01451,193.4,18.2,18,5,2.69
TXS2-01452,34.47,21.35,85,3,18.2
TXS2-01453,37.02,15.64,333,7,5.03
TXS2-01454,54.7,23.18,69,2,4.66
TXS2-01455,160.07,10.97,399,3,5.41
TXS2-01456,83.62,20.46,763,2,0.29
TXS2-01457,29.11,22.25,852,6,5.92
TXS2-01458,11.25,8.02,169,4,19.31
TXS2-01459,26.66,21.73,149,4,1.96
TXS2-01460,40.96,19.04,248,3,4.22
TXS2-01461,127.98,14.85,151,3,13.03
TXS2-01462,174.15,19.94,444,3,7.25
TXS2-01463,186.19,10.05,86,3,5.05
TXS2-01464,91.66,18.79,7,8,4.66
TXS2-01465,46.03,7.19,136,3,5.51
TXS2-01466,29.35,21.12,2,2,13.64
TXS2-01467,37.82,23.5,311,3,1.92
TXS2-01468,34.62,17.03,312,4,1.18
TXS2-01469,37.71,20.04,7,4,15.04
TXS2-01470,74.12,12.11,21,3,3.89
TXS2-01471,27.52,11.1,242,3,2.97
TXS2-01472,213.66,16.96,973,2,3.11
TXS2-01473,60.92,18.37,145,3,20.09
TXS2-01474,60.36,21.51,231,2,21.08
TXS2-01475,80.33,16.55,247,6,0.35
TXS2-01476,42.11,18.97,51,5,1.21
TXS2-01477,28.37,21.14,588,4,17.25
TXS2-01478,25.87,14.48,778,4,1.48
TXS2-01479,63.34,5.97,202,2,4.14
TXS2-01480,59.27,10.88,12,4,20.56
TXS2-01481,357.29,22.79,62,2,25.29
TXS2-01482,432.66,19.18,155,4,1.6
TXS2-01483,41.81,10.89,900,2,2.88
TXS2-01484,40.22,13.48,140,4,27.57
TXS2-01485,75.7,22.62,59,4,4.45
TXS2-01486,69.51,11.64,31,4,4.87
TXS2-01487,14.77,16.77,141,4,18.35
TXS2-01488,20.4,20.57,249,4,23.96
TXS2-01489,122.95,15.56,2037,5,1.97
TXS2-01490,55.84,13.1,334,4,1.44
TXS2-01491,5.0,12.3,566,2,2.24
TXS2-01492,57.56,6.46,67,6,1.21
TXS2-01493,82.16,15.77,206,3,2.71
TXS2-01494,42.5,19.62,329,3,4.72
TXS2-01495,68.8,19.1,160,5,17.95
TXS2-01496,93.11,23.54,38,2,21.13
TXS2-01497,74.44,16.26,618,4,2.43
TXS2-01498,9.83,21.23,805,3,12.81
TXS2-01499,95.3,14.58,112,1,9.66
TXS2-01500,69.44,21.57,607,2,6.02
TXS2-01501,53.29,12.22,352,2,21.1
TXS2-01502,46.17,13.27,920,4,1.14
TXS2-01503,152.74,7.16,39,6,6.31
TXS2-01504,18.36,12.35,188,3,28.61
TXS2-01505,32.53,11.61,88,2,8.4
TXS2-01506,141.68,14.98,64,3,0.7
TXS2-01507,52.95,21.83,802,5,9.12
TXS2-01508,41.21,21.35,249,4,4.03
TXS2-01509,12.33,13.55,110,6,3.58
TXS2-01510,36.44,12.68,99,5,2.37
TXS2-01511,63.42,19.43,20,3,13.95
TXS2-01512,100.81,12.22,108,4,4.97
TXS2-01513,33.71,21.52,313,5,4.5
TXS2-01514,69.34,17.04,376,2,0.42
TXS2-01515,113.41,15.13,109,3,16.93
TXS2-01516,126.45,15.05,779,3,4.28
TXS2-01517,37.39,21.33,59,4,3.15
TXS2-01518,121.74,8.95,4,7,0.85
TXS2-01519,13.86,12.43,299,5,4.07
TXS2-01520,77.71,8.7,15,5,2.3
TXS2-01521,103.91,22.72,46,5,34.09
TXS2-01522,18.92,20.09,25,7,2.31
TXS2-01523,40.35,11.43,10,3,9.35
TXS2-01524,147.3,16.13,166,4,6.84
TXS2-01525,35.6,15.56,55,3,1.78
TXS2-01526,76.0,13.1,12,4,17.77
TXS2-01527,37.19,16.4,498,3,4.9
TXS2-01528,12.62,19.83,8,2,1.42
TXS2-01529,78.75,18.67,34,6,4.77
TXS2-01530,38.56,1.33,242,5,0.96
TXS2-01531,71.1,23.06,215,3,3.25
TXS2-01532,35.38,13.4,110,3,7.37
TXS2-01533,78.39,16.4,159,3,5.11
TXS2-01534,81.01,22.93,318,9,1.67
TXS2-01535,42.85,16.83,89,2,8.77
TXS2-01536,87.92,14.65,605,7,2.79
TXS2-01537,31.66,9.77,142,3,2.93
TXS2-01538,104.52,18.16,76,4,38.08
TXS2-01539,88.15,10.91,707,4,23.36
TXS2-01540,152.92,20.59,496,3,4.77
TXS2-01541,82.77,12.57,310,4,4.74
TXS2-01542,49.7,10.54,377,5,11.95
TXS2-01543,73.18,12.75,166,1,1.52
TXS2-01544,63.43,18.51,406,3,6.35
TXS2-01545,16.39,9.66,95,3,1.17
TXS2-01546,39.5,18.12,329,3,1.66
TXS2-01547,145.73,14.45,1151,1,24.6
TXS2-01548,46.13,20.62,27,2,6.66
TXS2-01549,19.74,17.05,22,4,8.21
TXS2-01550,47.33,16.51,222,3,6.33
TXS2-01551,68.32,19.48,394,6,5.8
TXS2-01552,80.8,20.41,29,6,4.31
TXS2-01553,23.41,17.6,254,1,1.9
TXS2-01554,125.86,1.47,2,3,10.47
TXS2-01555,46.84,21.6,406,1,2.96
TXS2-01556,104.15,20.25,191,4,15.47
TXS2-01557,57.24,20.2,83,4,26.51
TXS2-01558,15.02,13.51,139,3,4.47
TXS2-01559,25.89,17.49,3,6,16.25
TXS2-01560,38.87,19.75,247,1,14.97
TXS2-01561,134.72,14.85,17,4,18.18
TXS2-01562,26.9,19.3,342,4,61.37
TXS2-01563,49.73,19.67,209,2,27.81
TXS2-01564,90.88,10.39,91,5,22.2
TXS2-01565,123.38,21.97,29,1,7.9
TXS2-01566,155.54,11.38,239,1,15.29
TXS2-01567,84.43,14.87,89,6,6.64
TXS2-01568,27.83,20.21,519,5,21.72
TXS2-01569,31.2,15.05,8,2,8.57
TXS2-01570,57.35,16.71,105,1,3.43
TXS2-01571,30.8,10.07,1913,1,0.91
TXS2-01572,45.61,18.75,181,5,4.23
TXS2-01573,88.46,14.13,379,5,5.89
TXS2-01574,21.76,10.72,286,3,4.1
TXS2-01575,20.64,15.59,353,2,2.05
TXS2-01576,300.15,16.45,10,4,2.41
TXS2-01577,47.33,15.24,37,4,4.14
TXS2-01578,53.36,18.27,375,2,8.4
TXS2-01579,48.0,12.86,145,5,3.96
TXS2-01580,60.03,7.84,77,4,2.2
TXS2-01581,217.33,13.94,108,3,14.03
TXS2-01582,20.23,16.36,162,1,7.87
TXS2-01583,118.49,12.65,7,7,3.43
TXS2-01584,56.51,16.11,404,1,13.25
TXS2-01585,117.27,10.76,934,4,1.69
TXS2-01586,29.37,13.45,42,6,1.68
TXS2-01587,71.03,16.46,13,2,2.59
TXS2-01588,64.63,11.35,184,4,9.56
TXS2-01589,25.99,16.32,126,2,5.11
TXS2-01590,24.69,11.92,25,4,12.01
TXS2-01591,65.14,9.12,184,6,0.5
TXS2-01592,23.61,13.4,540,3,2.76
TXS2-01593,118.3,21.79,87,2,4.08
TXS2-01594,35.06,1.34,117,2,3.66
TXS2-01595,51.76,12.85,121,6,0.59
TXS2-01596,18.07,22.96,90,3,4.31
TXS2-01597,55.1,20.63,180,2,6.91
TXS2-01598,269.15,19.32,146,1,19.09
TXS2-01599,135.63,13.42,183,3,7.17
TXS2-01600,47.72,17.6,136,1,14.4
TXS2-01601,52.98,13.16,114,4,11.55
TXS2-01602,111.19,13.69,230,4,31.17
TXS2-01603,42.61,10.96,73,3,1.6
TXS2-01604,31.58,21.1,133,4,41.89
TXS2-01605,123.46,15.45,476,4,4.76
TXS2-01606,45.72,23.88,380,1,18.22
TXS2-01607,163.65,13.27,163,5,1.18
TXS2-01608,62.6,17.45,20,6,4.59
TXS2-01609,32.9,22.36,448,4,3.85
TXS2-01610,58.02,13.22,112,4,20.09
TXS2-01611,36.59,11.01,833,3,7.07
TXS2-01612,36.14,10.67,412,3,3.11
TXS2-01613,45.71,13.94,238,5,7.99
TXS2-01614,60.71,21.55,121,2,11.34
TXS2-01615,146.75,12.54,22,3,2.38
TXS2-01616,48.36,20.01,590,5,21.34
TXS2-01617,64.43,23.54,22,4,1.2
TXS2-01618,18.96,22.43,101,4,12.55
TXS2-01619,31.99,19.54,484,4,1.53
TXS2-01620,104.79,19.48,58,5,5.62
TXS2-01621,153.58,15.8,38,4,8.01
TXS2-01622,29.11,21.8,290,3,7.3
TXS2-01623,62.76,21.26,158,1,4.2
TXS2-01624,70.08,14.8,5,2,2.69
TXS2-01625,33.73,21.96,280,3,1.5
TXS2-01626,36.99,17.07,44,2,7.59
TXS2-01627,28.3,20.64,17,2,3.25
TXS2-01628,87.47,8.67,173,3,6.08
TXS2-01629,15.14,14.15,808,5,6.09
TXS2-01630,65.11,9.47,35,3,13.33
TXS2-01631,83.82,19.5,383,6,2.3
TXS2-01632,51.29,16.19,34,2,26.84
TXS2-01633,26.44,20.99,79,7,6.38
TXS2-01634,52.22,19.6,27,2,22.19
TXS2-01635,25.05,15.49,147,4,0.87
TXS2-01636,64.39,18.96,314,3,5.0
TXS2-01637,58.91,12.53,489,3,41.03
TXS2-01638,23.0,12.46,233,6,42.39
TXS2-01639,125.32,11.06,251,4,22.85
TXS2-01640,55.76,12.05,144,5,1.74
TXS2-01641,48.43,21.98,53,2,1.42
TXS2-01642,155.95,22.04,162,1,3.2
TXS2-01643,32.19,0.33,32,1,2.31
TXS2-01644,29.56,18.44,953,3,11.88
TXS2-01645,45.54,21.79,12,2,32.83
TXS2-01646,149.71,19.97,528,3,2.27
TXS2-01647,31.81,12.99,227,4,3.75
TXS2-01648,38.1,20.33,635,2,2.03
TXS2-01649,5.94,16.5,225,2,14.07
TXS2-01650,37.97,16.97,283,3,1.0
TXS2-01651,19.28,20.2,11,4,11.39
TXS2-01652,20.9,20.84,60,2,39.54
TXS2-01653,269.73,19.41,453,1,14.78
TXS2-01654,51.21,17.07,114,3,3.78
TXS2-01655,225.65,19.26,154,5,12.99
TXS2-01656,28.83,7.35,364,5,3.57
TXS2-01657,174.35,10.55,360,4,17.25
TXS2-01658,104.5,12.6,371,3,2.31
TXS2-01659,84.88,20.85,448,2,3.35
TXS2-01660,68.55,10.35,982,2,15.85
TXS2-01661,95.77,14.07,587,5,41.2
TXS2-01662,11.78,20.01,34,6,18.02
TXS2-01663,41.75,15.48,217,6,0.78
TXS2-01664,38.16,16.51,62,3,4.15
TXS2-01665,54.08,10.78,830,3,16.92
TXS2-01666,219.56,17.59,195,4,8.53
TXS2-01667,143.91,22.41,427,5,13.84
TXS2-01668,385.75,19.95,369,1,11.68
TXS2-01669,66.02,17.73,616,3,6.22
TXS2-01670,37.17,13.57,280,2,14.63
TXS2-01671,41.37,22.67,930,5,11.41
TXS2-01672,56.28,13.89,11,2,9.45
TXS2-01673,30.39,20.15,728,5,7.66
TXS2-01674,36.55,0.79,101,2,3.35
TXS2-01675,369.97,13.02,1368,4,2.19
TXS2-01676,391.82,19.13,94,4,3.8
TXS2-01677,19.13,21.19,391,5,42.9
TXS2-01678,165.95,19.09,193,4,14.46
TXS2-01679,18.35,14.36,760,4,24.18
TXS2-01680,7.62,11.87,167,2,15.9
TXS2-01681,113.1,19.96,227,5,5.71
TXS2-01682,74.26,19.95,39,2,2.26
TXS2-01683,52.52,13.25,17,2,28.87
TXS2-01684,100.97,22.96,157,3,6.95
TXS2-01685,69.09,13.43,478,2,5.74
TXS2-01686,115.03,21.22,103,2,2.71
TXS2-01687,377.77,11.58,609,6,10.53
TXS2-01688,87.15,11.33,152,6,3.3
TXS2-01689,59.9,17.06,83,5,4.22
TXS2-01690,74.75,10.82,119,3,123.45
TXS2-01691,240.88,17.86,240,3,7.01
TXS2-01692,22.08,14.71,728,3,4.94
TXS2-01693,122.22,20.22,34,3,4.0
TXS2-01694,242.94,22.48,587,3,11.95
TXS2-01695,49.51,18.41,124,2,9.27
TXS2-01696,22.67,21.25,146,4,31.27
TXS2-01697,59.55,11.1,398,6,4.32
TXS2-01698,73.47,0.63,117,3,3.26
TXS2-01699,23.08,22.75,56,2,8.44
TXS2-01700,125.75,14.1,336,3,6.32
TXS2-01701,25.05,17.01,44,5,9.85
TXS2-01702,110.04,21.21,152,4,27.69
TXS2-01703,23.52,14.6,606,2,2.41
TXS2-01704,15.49,14.36,22,2,12.34
TXS2-01705,124.07,21.33,370,6,2.12
TXS2-01706,30.47,11.55,40,2,2.88
TXS2-01707,18.75,19.56,216,3,10.91
TXS2-01708,53.96,14.71,188,2,29.93
TXS2-01709,30.65,18.23,429,4,3.19
TXS2-01710,78.34,21.26,168,3,16.37
TXS2-01711,172.4,13.45,375,4,9.06
TXS2-01712,56.77,18.91,260,4,24.72
TXS2-01713,70.25,13.38,84,4,2.36
TXS2-01714,31.66,16.95,221,2,5.61
TXS2-01715,13.39,21.08,191,2,2.11
TXS2-01716,44.28,15.82,187,2,2.09
TXS2-01717,23.96,12.76,768,2,11.84
TXS2-01718,29.57,9.78,264,5,32.42
TXS2-01719,97.35,18.23,293,6,9.46
TXS2-01720,87.24,20.83,126,3,1.37
TXS2-01721,47.17,20.36,935,3,17.23
TXS2-01722,27.48,18.13,1180,4,10.44
TXS2-01723,131.56,10.35,388,4,17.07
TXS2-01724,400.18,16.46,193,6,61.06
TXS2-01725,42.71,19.79,367,4,14.71
TXS2-01726,47.98,17.13,339,1,3.3
TXS2-01727,296.52,23.29,149,3,4.14
TXS2-01728,29.27,0.62,63,4,5.5
TXS2-01729,395.3,20.79,328,1,4.9
TXS2-01730,50.68,18.18,320,2,9.39
TXS2-01731,128.47,13.97,46,2,3.97
TXS2-01732,32.51,17.16,138,2,7.48
TXS2-01733,56.18,21.27,178,2,34.9
TXS2-01734,39.57,14.73,34,7,11.97
TXS2-01735,12.51,11.51,83,4,12.38
TXS2-01736,162.83,18.32,3,3,0.83
TXS2-01737,80.41,13.51,109,5,33.97
TXS2-01738,19.67,9.25,59,2,14.38
TXS2-01739,28.77,18.78,34,1,1.57
TXS2-01740,18.23,15.53,142,4,6.76
TXS2-01741,50.71,15.61,81,7,4.12
