transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km
TXS3-01157,34.79,13.63,356,1,39.48
TXS3-01158,13.88,11.26,721,4,3.2
TXS3-01159,17.0,14.77,296,2,13.0
TXS3-01160,26.19,14.07,184,4,38.99
TXS3-01161,76.47,18.57,536,6,20.83
TXS3-01162,31.91,20.03,920,2,1.01
TXS3-01163,23.29,19.92,381,2,1.72
TXS3-01164,16.7,17.28,230,1,16.21
TXS3-01165,23.21,10.0,77,2,4.25
TXS3-01166,89.87,14.2,43,2,6.22
TXS3-01167,13.9,16.12,1801,3,9.34
TXS3-01168,54.11,9.98,320,5,4.52
TXS3-01169,59.23,10.03,409,1,2.62
TXS3-01170,40.16,11.47,611,2,1.19
TXS3-01171,26.81,16.9,19,2,0.68
TXS3-01172,21.56,16.48,128,2,2.87
TXS3-01173,20.09,22.41,561,1,195.77
TXS3-01174,59.58,11.7,70,3,6.72
TXS3-01175,123.3,15.25,465,3,7.28
TXS3-01176,22.29,21.43,615,3,2.83
TXS3-01177,28.68,18.09,159,3,9.33
TXS3-01178,5.38,8.76,94,1,45.53
TXS3-01179,21.82,12.61,370,2,13.19
TXS3-01180,58.25,16.19,1094,3,14.02
TXS3-01181,9.26,16.02,236,1,17.99
TXS3-01182,85.68,17.54,401,3,6.17
TXS3-01183,21.77,11.89,910,2,2.52
TXS3-01184,73.16,14.77,517,2,12.38
TXS3-01185,16.96,12.34,614,2,3.55
TXS3-01186,99.86,18.21,1289,2,2.39
TXS3-01187,87.53,22.57,35,4,28.52
TXS3-01188,64.56,13.49,702,1,1.86
TXS3-01189,16.72,22.06,42,6,3.99
TXS3-01190,103.71,16.81,205,4,2.98
TXS3-01191,52.14,13.53,62,1,20.85
TXS3-01192,10.51,13.46,59,2,4.55
TXS3-01193,19.32,13.33,486,2,18.76
TXS3-01194,79.25,12.75,51,4,7.24
TXS3-01195,62.48,16.65,73,3,10.4
TXS3-01196,34.01,14.05,28,2,5.0
TXS3-01197,44.09,14.17,52,2,1.4
TXS3-01198,23.82,13.97,16,4,4.78
TXS3-01199,29.88,16.51,71,1,3.15
TXS3-01200,5.12,18.52,576,3,3.26
TXS3-01201,53.75,12.47,189,3,29.31
TXS3-01202,44.8,19.91,336,4,7.48
TXS3-01203,43.16,17.63,58,2,20.94
TXS3-01204,64.03,11.18,851,2,7.81
TXS3-01205,35.02,11.44,1116,2,13.56
TXS3-01206,34.53,23.23,637,3,0.89
TXS3-01207,15.19,17.99,218,3,0.54
TXS3-01208,37.89,16.6,311,2,4.94
TXS3-01209,11.91,21.68,96,3,6.9
TXS3-01210,21.67,11.95,122,1,4.56
TXS3-01211,63.38,19.32,8,1,0.96
TXS3-01212,19.8,16.46,354,4,25.0
TXS3-01213,22.2,22.55,42,2,3.38
TXS3-01214,84.24,10.86,368,5,9.73
TXS3-01215,21.77,10.99,126,4,7.84
TXS3-01216,33.46,11.33,382,2,9.56
TXS3-01217,51.72,21.56,881,1,2.61
TXS3-01218,36.28,12.08,232,2,10.95
TXS3-01219,37.0,13.45,24,1,10.44
TXS3-01220,85.87,6.0,122,2,9.54
TXS3-01221,55.78,23.44,249,3,49.24
TXS3-01222,18.53,16.45,537,2,27.65
TXS3-01223,74.99,14.75,576,4,6.59
TXS3-01224,48.2,13.67,233,3,5.68
TXS3-01225,128.97,15.23,92,4,11.43
TXS3-01226,14.86,12.87,492,5,19.62
TXS3-01227,40.24,10.8,191,1,4.58
TXS3-01228,51.89,14.46,122,4,13.96
TXS3-01229,44.31,21.88,1479,2,25.66
TXS3-01230,34.78,17.72,103,1,3.75
TXS3-01231,39.86,10.12,350,2,1.1
TXS3-01232,17.49,19.34,524,5,9.3
TXS3-01233,32.84,6.74,685,1,1.67
TXS3-01234,19.77,12.59,122,1,3.36
TXS3-01235,29.07,14.55,935,3,2.76
TXS3-01236,30.08,22.51,142,5,2.19
TXS3-01237,63.5,15.67,756,1,2.61
TXS3-01238,17.35,14.86,306,3,5.6
TXS3-01239,17.63,18.06,1314,3,8.88
TXS3-01240,11.73,11.11,387,1,4.33
TXS3-01241,30.12,11.66,487,1,5.47
TXS3-01242,36.49,17.07,348,3,10.91
TXS3-01243,13.08,18.89,1774,2,1.57
TXS3-01244,14.84,17.87,131,2,15.71
TXS3-01245,114.88,16.97,298,1,2.05
TXS3-01246,50.79,15.22,26,2,22.78
TXS3-01247,28.31,10.42,79,3,0.46
TXS3-01248,59.53,12.68,184,2,16.3
TXS3-01249,13.75,16.07,1103,2,9.14
TXS3-01250,22.02,16.45,22,3,9.81
TXS3-01251,78.39,15.54,67,4,21.52
TXS3-01252,63.58,12.28,98,4,15.66
TXS3-01253,31.44,20.57,165,1,29.72
TXS3-01254,22.0,12.5,374,4,2.46
TXS3-01255,51.38,11.0,52,1,6.16
TXS3-01256,75.91,18.7,1050,2,4.92
TXS3-01257,14.78,14.88,1149,3,5.56
TXS3-01258,40.24,20.76,307,3,9.7
TXS3-01259,31.73,20.21,302,2,9.8
TXS3-01260,19.38,16.28,1392,3,5.25
TXS3-01261,6.78,13.04,289,5,2.63
TXS3-01262,106.73,17.55,327,2,26.04
TXS3-01263,28.52,10.79,82,2,2.16
TXS3-01264,26.0,18.57,438,3,6.75
TXS3-01265,268.82,21.86,42,2,3.34
TXS3-01266,11.01,12.05,35,4,2.98
TXS3-01267,34.2,12.59,1162,3,2.83
TXS3-01268,15.59,19.73,1745,3,26.38
TXS3-01269,30.86,8.64,703,5,47.6
TXS3-01270,10.89,23.1,251,2,5.45
TXS3-01271,18.44,12.42,37,4,2.15
TXS3-01272,15.89,14.8,254,4,32.5
TXS3-01273,28.32,12.69,1160,1,4.88
TXS3-01274,46.31,21.54,213,2,12.5
TXS3-01275,47.14,13.78,600,2,5.75
TXS3-01276,56.55,11.52,184,3,22.91
TXS3-01277,54.65,10.52,118,1,1.62
TXS3-01278,89.27,5.35,502,5,4.06
TXS3-01279,80.58,15.78,631,2,18.91
TXS3-01280,136.0,15.37,156,2,2.87
TXS3-01281,78.31,14.53,156,4,1.52
TXS3-01282,143.34,11.58,20,4,6.68
TXS3-01283,13.24,13.32,669,3,1.55
TXS3-01284,27.2,21.58,8,2,5.07
TXS3-01285,33.51,10.62,355,6,6.67
TXS3-01286,95.55,1.02,415,3,1.15
TXS3-01287,13.55,11.09,207,1,2.53
TXS3-01288,65.65,10.45,203,1,2.3
TXS3-01289,15.95,12.23,1243,2,13.25
TXS3-01290,60.71,14.06,1233,4,2.06
TXS3-01291,83.53,11.45,75,3,12.29
TXS3-01292,36.29,18.23,415,2,14.56
TXS3-01293,41.76,14.98,478,3,0.6
TXS3-01294,72.44,12.11,205,2,0.71
TXS3-01295,36.56,19.96,329,4,37.51
TXS3-01296,19.52,12.43,123,4,5.08
TXS3-01297,14.68,11.16,370,2,19.07
TXS3-01298,66.25,11.48,696,2,4.2
TXS3-01299,39.64,15.11,78,7,0.42
TXS3-01300,108.39,17.3,1032,3,9.16
TXS3-01301,32.7,13.46,146,2,3.44
TXS3-01302,68.35,19.55,449,3,8.54
TXS3-01303,27.21,18.9,997,3,13.71
TXS3-01304,40.05,17.6,336,2,5.49
TXS3-01305,65.34,9.72,273,1,3.15
TXS3-01306,22.84,17.33,338,4,7.24
TXS3-01307,28.18,15.2,389,1,2.35
TXS3-01308,45.0,16.53,20,1,6.86
TXS3-01309,82.86,15.55,150,2,0.28
TXS3-01310,45.35,15.42,38,3,2.59
TXS3-01311,65.83,12.48,666,2,8.47
TXS3-01312,42.37,13.6,1544,3,16.75
TXS3-01313,28.72,20.21,60,2,2.97
TXS3-01314,70.31,19.75,183,3,2.39
TXS3-01315,15.41,13.24,344,3,21.54
TXS3-01316,24.75,13.24,88,2,0.56
TXS3-01317,18.18,18.27,163,3,2.24
TXS3-01318,42.32,19.95,487,4,9.01
TXS3-01319,11.18,9.5,164,1,40.54
TXS3-01320,37.14,9.89,929,6,9.26
TXS3-01321,26.09,22.86,252,3,9.19
TXS3-01322,29.51,16.02,255,2,20.36
TXS3-01323,37.73,9.84,258,1,18.48
TXS3-01324,24.49,11.0,255,6,7.5
TXS3-01325,56.93,18.09,243,3,8.9
TXS3-01326,51.54,23.43,480,3,4.19
TXS3-01327,43.76,21.19,436,6,1.41
TXS3-01328,35.35,22.97,292,5,4.28
TXS3-01329,19.01,20.9,535,3,22.52
TXS3-01330,22.01,7.8,286,2,8.29
TXS3-01331,40.99,13.59,1432,4,8.6
TXS3-01332,38.96,20.58,214,1,10.38
TXS3-01333,45.79,15.97,112,2,1.03
TXS3-01334,18.71,12.08,178,1,24.17
TXS3-01335,33.55,19.78,362,3,1.1
TXS3-01336,35.85,13.56,11,1,92.49
TXS3-01337,27.06,11.88,194,4,4.94
TXS3-01338,65.14,14.9,38,2,1.94
TXS3-01339,23.21,12.68,568,5,2.86
TXS3-01340,6.52,17.33,89,3,1.19
TXS3-01341,86.61,11.3,351,1,2.87
TXS3-01342,20.35,19.74,50,3,9.56
TXS3-01343,23.94,12.32,297,2,18.89
TXS3-01344,33.65,22.46,338,1,11.73
TXS3-01345,59.65,17.58,345,2,6.77
TXS3-01346,64.55,18.16,961,3,42.14
TXS3-01347,56.34,13.49,221,6,14.85
TXS3-01348,57.68,13.81,345,2,3.94
TXS3-01349,43.17,9.99,1461,4,1.73
TXS3-01350,9.77,20.11,86,2,56.21
TXS3-01351,19.55,16.55,389,3,0.73
TXS3-01352,39.34,8.31,1928,2,0.84
TXS3-01353,18.99,19.42,521,3,24.1
TXS3-01354,50.77,19.37,125,3,28.3
TXS3-01355,66.07,12.63,117,3,4.57
TXS3-01356,7.07,12.87,566,1,27.49
TXS3-01357,8.58,20.34,502,2,22.96
TXS3-01358,33.89,7.42,740,2,4.29
TXS3-01359,77.64,20.87,68,1,1.37
TXS3-01360,92.71,20.15,1121,3,17.35
TXS3-01361,42.53,15.19,204,2,9.01
TXS3-01362,49.1,16.38,378,4,1.85
TXS3-01363,35.04,14.98,510,3,7.44
TXS3-01364,25.11,8.04,535,2,9.95
TXS3-01365,31.08,19.25,875,5,46.41
TXS3-01366,22.35,19.77,204,2,5.43
TXS3-01367,75.5,15.38,449,2,3.05
TXS3-01368,57.42,7.54,158,2,29.55
TXS3-01369,16.7,15.13,95,4,11.32
TXS3-01370,50.31,21.13,837,3,13.18
TXS3-01371,11.6,17.18,91,3,12.92
TXS3-01372,43.61,12.96,439,2,5.23
TXS3-01373,9.46,14.81,796,2,39.78
TXS3-01374,100.09,21.57,457,5,4.96
TXS3-01375,72.5,14.45,564,3,3.66
TXS3-01376,28.96,8.43,265,2,3.9
TXS3-01377,101.45,13.99,430,3,19.96
TXS3-01378,27.75,12.54,1,3,0.36
TXS3-01379,21.52,14.11,30,2,5.65
TXS3-01380,205.31,18.61,68,3,3.03
TXS3-01381,24.67,19.84,505,1,21.64
TXS3-01382,121.32,14.57,321,4,13.72
TXS3-01383,20.86,0.03,226,2,4.94
TXS3-01384,33.0,18.22,139,2,64.42
TXS3-01385,18.52,18.91,887,2,12.58
TXS3-01386,15.54,13.6,460,4,21.97
TXS3-01387,50.73,15.39,428,3,14.81
TXS3-01388,45.17,12.54,24,2,5.68
TXS3-01389,35.53,22.56,63,3,8.11
TXS3-01390,19.62,22.17,1172,2,17.28
TXS3-01391,40.42,21.78,1073,2,6.9
TXS3-01392,25.73,14.01,232,1,4.12
TXS3-01393,39.75,17.21,76,1,15.71
TXS3-01394,239.91,13.42,677,1,11.89
TXS3-01395,23.57,21.94,291,1,7.77
TXS3-01396,46.53,20.4,29,2,19.04
TXS3-01397,34.04,19.2,1105,4,3.58
TXS3-01398,13.16,14.13,96,3,25.37
TXS3-01399,60.3,14.13,960,3,9.39
TXS3-01400,60.61,20.68,376,2,0.28
TXS3-01401,44.17,15.16,933,3,35.56
TXS3-01402,25.94,12.76,60,2,2.14
TXS3-01403,20.99,17.19,182,1,6.25
TXS3-01404,49.25,16.13,71,3,3.73
TXS3-01405,52.71,11.54,421,2,2.75
TXS3-01406,30.83,20.02,404,2,10.65
TXS3-01407,35.76,8.62,118,3,15.07
TXS3-01408,110.55,15.45,348,2,0.68
TXS3-01409,23.27,14.12,136,1,12.78
TXS3-01410,20.7,10.72,138,2,22.52
TXS3-01411,18.15,23.22,7,3,55.14
TXS3-01412,14.93,21.1,704,4,3.93
TXS3-01413,94.24,22.28,243,4,2.83
TXS3-01414,11.22,15.81,2423,3,20.94
TXS3-01415,86.03,13.16,7,1,65.65
TXS3-01416,34.82,8.18,774,3,21.11
TXS3-01417,32.05,13.75,349,5,4.25
TXS3-01418,5.76,14.63,917,2,26.43
TXS3-01419,52.03,12.37,299,2,8.9
TXS3-01420,38.69,10.61,42,1,9.77
TXS3-01421,9.87,11.85,409,2,5.58
TXS3-01422,41.25,19.49,45,3,1.88
TXS3-01423,49.93,19.76,174,3,24.0
TXS3-01424,33.93,12.69,182,5,9.14
TXS3-01425,17.58,15.08,464,2,9.19
TXS3-01426,16.37,21.13,415,3,16.5
TXS3-01427,119.18,14.26,146,1,2.72
TXS3-01428,33.22,21.07,261,1,4.58
TXS3-01429,34.48,12.81,470,2,3.29
TXS3-01430,41.84,13.58,201,2,4.42
TXS3-01431,53.88,20.1,359,2,5.72
TXS3-01432,16.18,15.5,119,3,2.34
TXS3-01433,30.12,14.17,28,2,18.93
TXS3-01434,13.82,20.95,177,2,5.18
TXS3-01435,8.6,20.19,378,4,47.97
TXS3-01436,35.76,20.52,303,3,11.14
TXS3-01437,82.9,14.4,590,1,2.54
TXS3-01438,44.49,16.06,153,3,18.14
TXS3-01439,40.16,9.11,55,2,2.37
TXS3-01440,30.18,19.48,1136,5,9.55
TXS3-01441,32.57,9.05,212,2,4.74
TXS3-01442,23.62,10.87,423,2,1.4
TXS3-01443,30.27,15.71,309,4,2.5
TXS3-01444,83.53,20.36,625,1,8.04
TXS3-01445,23.78,15.54,35,1,0.62
TXS3-01446,11.53,19.37,209,2,4.69
TXS3-01447,25.23,19.39,162,3,24.83
TXS3-01448,79.9,20.14,1008,2,8.26
TXS3-01449,79.27,22.9,213,3,6.17
TXS3-01450,95.35,16.1,1041,1,4.16
TXS3-01451,26.37,16.22,2282,2,3.16
TXS3-01452,49.49,18.13,270,2,1.6
TXS3-01453,110.3,13.86,140,2,6.56
TXS3-01454,62.8,11.76,14,3,5.28
TXS3-01455,14.95,11.4,823,6,1.18
TXS3-01456,17.07,23.47,1118,3,0.28
TXS3-01457,97.23,18.38,643,2,3.13
TXS3-01458,44.69,18.51,190,3,22.05
TXS3-01459,20.42,21.18,18,1,9.68
TXS3-01460,44.43,8.0,694,6,14.34
TXS3-01461,42.96,21.38,39,1,7.53
TXS3-01462,39.0,9.95,1348,1,0.4
TXS3-01463,24.5,22.63,142,2,2.31
TXS3-01464,15.8,12.59,553,2,9.18
TXS3-01465,12.18,17.8,64,4,23.56
TXS3-01466,29.12,21.25,1410,4,1.86
TXS3-01467,41.6,16.4,255,3,1.38
TXS3-01468,41.63,20.29,373,3,9.26
TXS3-01469,29.85,12.57,306,4,0.91
TXS3-01470,11.34,18.29,999,1,3.8
TXS3-01471,35.81,9.54,286,2,2.55
TXS3-01472,66.49,14.32,128,1,30.56
TXS3-01473,29.64,13.38,165,2,43.25
TXS3-01474,35.73,15.34,155,2,1.01
TXS3-01475,11.94,9.78,330,4,2.49
TXS3-01476,21.07,7.29,40,2,3.45
TXS3-01477,60.68,19.32,1116,3,7.79
TXS3-01478,63.0,13.0,465,3,10.23
TXS3-01479,40.0,14.59,350,2,3.45
TXS3-01480,11.51,13.17,1358,2,23.44
TXS3-01481,26.37,13.37,604,2,2.48
TXS3-01482,84.38,18.43,55,4,40.68
TXS3-01483,32.1,18.57,127,1,2.56
TXS3-01484,35.32,18.35,156,3,14.18
TXS3-01485,51.98,14.81,738,3,2.46
TXS3-01486,36.78,16.59,687,3,26.85
TXS3-01487,9.15,12.51,319,2,9.09
TXS3-01488,89.65,12.69,21,1,14.81
TXS3-01489,20.57,7.01,141,1,9.43
TXS3-01490,107.19,15.97,662,3,0.83
TXS3-01491,87.33,13.02,5,2,4.55
TXS3-01492,18.58,7.26,611,2,1.49
TXS3-01493,22.2,17.55,165,1,13.41
TXS3-01494,98.92,11.74,1831,2,2.86
TXS3-01495,41.61,21.7,812,2,8.45
TXS3-01496,18.82,7.52,652,1,33.2
TXS3-01497,30.82,18.35,65,1,1.9
TXS3-01498,28.73,14.2,152,1,2.67
TXS3-01499,85.56,12.2,507,3,3.76
TXS3-01500,18.13,20.88,22,5,10.29
TXS3-01501,7.14,10.67,298,4,2.53
TXS3-01502,22.58,11.58,67,3,31.83
TXS3-01503,55.87,13.96,967,3,0.19
TXS3-01504,38.26,14.39,96,2,7.9
TXS3-01505,75.39,23.48,182,2,0.84
TXS3-01506,32.86,14.48,190,2,21.58
TXS3-01507,49.66,17.05,92,1,1.17
TXS3-01508,40.61,15.1,379,5,14.66
TXS3-01509,89.77,15.02,1515,1,33.85
TXS3-01510,69.43,11.85,78,2,64.04
TXS3-01511,22.04,15.91,166,6,25.22
TXS3-01512,93.92,18.55,460,3,1.17
TXS3-01513,49.84,20.02,593,1,3.03
TXS3-01514,102.6,10.83,521,2,0.41
TXS3-01515,194.97,12.36,222,3,16.09
TXS3-01516,161.82,15.14,749,1,5.36
TXS3-01517,32.19,15.92,793,4,50.36
TXS3-01518,29.44,15.14,510,2,11.9
TXS3-01519,26.38,14.76,569,5,5.15
TXS3-01520,15.81,22.16,881,1,16.63
TXS3-01521,96.71,12.77,155,2,5.66
TXS3-01522,30.74,3.83,228,2,3.42
TXS3-01523,77.47,12.08,37,3,5.37
TXS3-01524,20.48,11.02,235,3,1.0
TXS3-01525,26.98,17.52,28,4,12.15
TXS3-01526,62.4,8.93,25,5,18.03
TXS3-01527,56.91,13.55,923,4,3.99
TXS3-01528,27.54,10.33,431,4,2.25
TXS3-01529,17.77,14.23,290,4,6.41
TXS3-01530,75.93,18.06,426,2,3.44
TXS3-01531,13.17,21.18,190,2,2.4
TXS3-01532,24.34,16.32,37,1,21.19
TXS3-01533,73.35,20.23,532,3,7.91
TXS3-01534,126.58,16.81,1665,2,7.44
TXS3-01535,60.68,20.39,440,3,7.23
TXS3-01536,60.15,16.48,400,5,8.89
TXS3-01537,76.92,12.13,303,2,2.23
TXS3-01538,74.45,15.01,84,2,4.06
TXS3-01539,31.07,16.03,275,1,5.92
TXS3-01540,14.69,17.17,961,5,1.59
TXS3-01541,117.86,14.55,1634,4,1.22
TXS3-01542,34.4,22.14,104,2,2.83
TXS3-01543,46.56,14.6,83,1,3.34
TXS3-01544,46.28,10.86,154,4,1.21
TXS3-01545,18.09,10.6,676,5,3.18
TXS3-01546,12.39,15.19,33,3,19.44
TXS3-01547,84.19,20.38,187,2,8.92
TXS3-01548,30.0,20.06,449,3,3.14
TXS3-01549,42.11,16.02,1178,2,8.84
TXS3-01550,24.95,20.39,118,3,1.41
TXS3-01551,19.83,13.83,41,1,14.66
TXS3-01552,14.85,17.16,172,2,10.63
TXS3-01553,45.17,20.91,705,3,27.7
TXS3-01554,133.38,15.78,633,1,16.8
TXS3-01555,38.83,10.95,415,4,1.28
TXS3-01556,29.25,18.35,422,2,7.45
TXS3-01557,22.69,16.48,289,3,1.66
TXS3-01558,16.16,17.31,352,1,5.58
TXS3-01559,77.93,17.02,726,2,3.55
TXS3-01560,47.4,15.67,644,2,8.52
TXS3-01561,31.16,14.79,118,3,0.69
TXS3-01562,36.97,19.42,516,3,25.39
TXS3-01563,18.53,21.5,376,4,3.01
TXS3-01564,21.31,10.9,1048,3,17.64
TXS3-01565,48.85,0.43,705,7,2.58
TXS3-01566,50.65,20.64,316,3,2.18
TXS3-01567,29.51,14.44,514,3,9.09
TXS3-01568,36.25,7.46,514,1,10.92
TXS3-01569,11.29,12.41,132,2,8.93
TXS3-01570,61.95,15.94,1304,4,12.32
TXS3-01571,36.37,20.64,464,2,3.85
TXS3-01572,4.68,13.58,1188,5,38.07
TXS3-01573,12.18,9.66,85,2,8.27
TXS3-01574,82.55,12.6,557,2,0.86
TXS3-01575,24.65,14.05,418,3,3.08
TXS3-01576,35.21,12.53,76,1,5.83
TXS3-01577,17.04,14.37,624,2,17.25
TXS3-01578,26.92,19.34,166,1,1.06
TXS3-01579,51.52,20.89,1288,2,4.56
TXS3-01580,74.51,17.85,34,4,9.4
TXS3-01581,22.07,20.48,36,2,41.66
TXS3-01582,33.74,14.0,639,4,3.47
TXS3-01583,11.16,18.86,488,3,7.71
TXS3-01584,8.48,8.15,440,2,1.97
TXS3-01585,26.26,16.87,110,2,11.32
TXS3-01586,33.49,10.65,276,1,8.07
TXS3-01587,39.29,13.56,374,1,4.22
TXS3-01588,62.77,14.08,550,2,6.67
TXS3-01589,13.14,15.05,332,2,8.2
TXS3-01590,45.2,18.89,418,3,6.16
TXS3-01591,8.67,22.94,282,4,8.38
TXS3-01592,22.38,21.92,77,2,3.01
TXS3-01593,28.13,18.09,55,2,2.23
TXS3-01594,32.58,15.15,301,2,5.24
TXS3-01595,19.31,16.06,397,8,1.55
TXS3-01596,56.28,9.92,150,2,11.19
TXS3-01597,57.11,13.7,18,4,2.97
TXS3-01598,24.04,18.71,1770,3,6.77
TXS3-01599,21.77,16.35,25,3,12.61
TXS3-01600,36.8,22.32,238,2,1.84
TXS3-01601,60.76,22.57,819,2,8.86
TXS3-01602,142.28,20.68,289,3,2.02
TXS3-01603,207.4,13.67,119,3,3.75
TXS3-01604,63.46,23.67,443,1,6.91
TXS3-01605,38.43,9.8,123,2,10.1
TXS3-01606,112.54,19.49,1343,2,37.16
TXS3-01607,42.67,11.74,790,4,7.24
TXS3-01608,26.16,1.14,250,4,8.95
TXS3-01609,26.2,18.94,21,4,14.11
TXS3-01610,46.79,9.74,440,2,2.43
TXS3-01611,120.4,18.12,663,3,3.81
TXS3-01612,22.56,13.78,730,5,15.21
TXS3-01613,98.4,20.85,242,4,2.22
TXS3-01614,40.07,20.03,287,2,6.05
TXS3-01615,73.0,14.8,732,4,13.1
TXS3-01616,70.0,17.34,135,2,4.73
TXS3-01617,67.51,11.5,62,4,3.07
TXS3-01618,104.08,18.24,383,3,29.23
TXS3-01619,13.28,20.6,481,1,0.58
TXS3-01620,19.1,8.25,113,1,2.85
TXS3-01621,108.89,10.75,220,5,9.89
TXS3-01622,55.38,12.62,222,1,7.67
TXS3-01623,206.07,13.15,207,4,7.59
TXS3-01624,28.95,12.49,318,2,3.34
TXS3-01625,52.79,18.22,73,1,32.13
TXS3-01626,165.09,12.79,631,5,6.87
TXS3-01627,106.91,22.29,344,2,6.0
TXS3-01628,45.71,17.87,643,5,7.26
TXS3-01629,18.96,11.4,654,1,13.81
TXS3-01630,60.93,22.96,205,3,22.81
TXS3-01631,62.38,16.41,159,1,6.99
TXS3-01632,50.41,7.99,1579,2,10.33
TXS3-01633,93.81,11.6,775,6,7.83
TXS3-01634,29.0,16.36,986,2,6.33
TXS3-01635,18.07,9.71,205,2,9.21
TXS3-01636,32.47,15.91,13,3,0.36
TXS3-01637,57.33,14.04,899,2,5.38
TXS3-01638,16.33,13.12,78,2,2.8
TXS3-01639,47.45,8.28,717,2,22.17
TXS3-01640,21.17,21.41,2219,3,1.95
TXS3-01641,214.06,20.41,104,4,3.6
TXS3-01642,12.63,12.6,112,2,5.07
TXS3-01643,33.77,12.44,273,2,9.38
TXS3-01644,13.05,20.12,29,5,37.61
TXS3-01645,26.37,20.9,71,1,0.73
TXS3-01646,58.54,21.91,381,2,3.9
TXS3-01647,18.23,18.02,36,2,47.76
TXS3-01648,24.47,23.19,1002,1,14.89
TXS3-01649,49.12,18.49,131,4,23.3
TXS3-01650,10.31,19.57,677,2,8.0
TXS3-01651,16.56,21.33,47,2,3.79
TXS3-01652,56.39,11.07,109,3,10.09
TXS3-01653,112.02,13.12,279,2,5.55
TXS3-01654,30.41,10.16,94,2,11.93
TXS3-01655,18.62,14.82,88,3,3.65
TXS3-01656,40.17,20.14,492,3,5.61
TXS3-01657,29.99,8.24,112,4,2.84
TXS3-01658,6.45,21.22,56,3,5.72
TXS3-01659,58.94,13.76,210,1,5.64
TXS3-01660,35.81,8.99,351,3,1.87
TXS3-01661,81.14,9.46,229,1,7.01
TXS3-01662,67.14,12.19,923,3,4.71
TXS3-01663,264.58,0.58,300,2,1.11
TXS3-01664,87.94,15.67,355,1,4.81
TXS3-01665,29.5,19.52,471,4,1.79
TXS3-01666,19.15,13.54,295,3,9.9
TXS3-01667,72.4,12.14,193,3,17.81
TXS3-01668,18.52,13.32,134,2,9.26
TXS3-01669,33.73,5.13,1128,3,0.89
TXS3-01670,24.01,20.91,24,5,6.98
TXS3-01671,10.37,8.73,280,2,4.58
TXS3-01672,17.56,9.44,1025,3,1.01
TXS3-01673,48.62,12.56,209,1,0.81
TXS3-01674,15.19,21.23,266,3,1.0
TXS3-01675,39.99,16.92,5,3,7.58
TXS3-01676,29.59,10.91,292,3,9.77
TXS3-01677,65.71,11.97,135,2,1.21
TXS3-01678,32.34,22.31,413,3,9.07
TXS3-01679,90.3,10.61,405,3,2.12
TXS3-01680,60.9,8.36,104,3,4.63
TXS3-01681,17.18,8.61,1030,2,11.16
TXS3-01682,54.57,16.57,213,2,4.37
TXS3-01683,21.82,14.11,359,2,1.4
TXS3-01684,100.37,17.95,727,3,1.49
TXS3-01685,47.29,10.36,72,2,9.88
TXS3-01686,16.42,18.53,658,5,1.06
TXS3-01687,8.77,20.16,301,1,4.96
TXS3-01688,18.6,11.02,1044,2,6.07
TXS3-01689,60.37,15.48,33,3,15.6
TXS3-01690,38.56,18.58,2195,2,3.8
TXS3-01691,28.89,17.69,51,1,3.36
TXS3-01692,20.28,19.78,326,2,18.86
TXS3-01693,31.09,14.35,707,2,2.48
TXS3-01694,22.35,12.44,312,3,1.81
TXS3-01695,28.14,18.21,144,1,3.94
TXS3-01696,115.52,11.32,1032,3,10.17
TXS3-01697,85.28,14.75,22,3,6.81
TXS3-01698,40.24,13.87,1507,2,11.33
TXS3-01699,35.93,20.23,308,3,8.21
TXS3-01700,18.51,22.1,1633,2,11.53
TXS3-01701,3.87,11.45,93,3,5.26
TXS3-01702,27.39,14.89,157,3,8.55
TXS3-01703,29.06,14.67,1058,2,6.49
TXS3-01704,7.46,16.94,117,2,4.19
TXS3-01705,7.13,22.5,1017,3,26.37
TXS3-01706,28.57,18.09,309,3,7.67
TXS3-01707,189.05,16.54,586,2,42.42
TXS3-01708,111.11,22.39,720,2,3.06
TXS3-01709,39.53,16.02,135,4,2.37
TXS3-01710,51.18,13.44,1883,3,7.11
TXS3-01711,77.61,23.09,172,2,33.6
TXS3-01712,24.41,0.96,207,3,1.94
TXS3-01713,93.28,21.74,817,3,11.91
TXS3-01714,71.88,13.5,162,2,3.18
TXS3-01715,21.64,12.25,580,2,81.6
TXS3-01716,19.96,11.74,367,3,1.95
TXS3-01717,16.75,21.04,76,4,20.96
TXS3-01718,53.56,17.87,180,1,3.44
TXS3-01719,311.17,21.45,751,5,2.76
TXS3-01720,19.71,23.18,1303,1,4.92
TXS3-01721,40.3,19.63,473,3,10.59
TXS3-01722,26.37,11.48,668,4,18.65
TXS3-01723,91.24,9.44,1261,2,6.37
TXS3-01724,24.02,12.32,42,3,14.36
TXS3-01725,3.78,16.93,1163,2,1.64
TXS3-01726,31.47,11.08,2014,3,8.21
TXS3-01727,135.75,13.73,533,3,6.16
TXS3-01728,53.32,16.29,49,1,12.96
TXS3-01729,21.63,20.49,38,1,1.23
TXS3-01730,68.4,16.43,597,5,6.5
TXS3-01731,59.64,11.64,120,1,5.21
TXS3-01732,34.47,14.13,704,3,3.43
TXS3-01733,36.01,15.38,169,5,19.39
TXS3-01734,53.59,17.27,100,2,10.07
TXS3-01735,44.65,16.23,306,2,11.56
