transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km
TXS1-01158,23.83,15.59,375,3,16.5
TXS1-01159,23.41,17.88,755,3,24.98
TXS1-01160,50.21,6.01,850,2,2.6
TXS1-01161,45.64,16.16,244,1,11.36
TXS1-01162,98.96,15.87,115,2,0.49
TXS1-01163,42.06,15.39,327,3,2.03
TXS1-01164,26.67,11.88,173,3,19.6
TXS1-01165,19.8,15.63,406,1,9.27
TXS1-01166,28.52,14.58,473,4,6.53
TXS1-01167,13.92,21.23,576,3,4.04
TXS1-01168,35.0,16.94,398,4,28.3
TXS1-01169,58.82,19.19,692,2,24.26
TXS1-01170,10.36,17.27,351,4,2.35
TXS1-01171,17.4,20.72,664,3,4.78
TXS1-01172,19.76,20.2,443,2,0.31
TXS1-01173,48.83,16.57,444,2,6.22
TXS1-01174,106.0,11.77,337,3,0.44
TXS1-01175,27.9,13.56,470,2,3.72
TXS1-01176,338.94,20.07,681,2,4.62
TXS1-01177,192.1,15.39,211,3,10.32
TXS1-01178,14.41,16.59,547,1,1.95
TXS1-01179,38.62,10.04,642,3,21.78
TXS1-01180,15.65,15.36,21,4,3.78
TXS1-01181,142.75,15.42,202,2,0.84
TXS1-01182,84.41,12.16,454,2,6.65
TXS1-01183,67.77,13.06,752,2,6.84
TXS1-01184,21.44,17.99,437,3,21.07
TXS1-01185,29.2,14.03,47,2,2.66
TXS1-01186,21.4,19.88,698,2,2.71
TXS1-01187,127.74,13.3,296,1,21.14
TXS1-01188,53.51,13.46,269,2,27.15
TXS1-01189,31.4,16.55,140,7,11.7
TXS1-01190,35.03,18.5,663,2,3.03
TXS1-01191,30.98,18.13,826,2,7.95
TXS1-01192,109.92,9.38,1912,3,3.62
TXS1-01193,28.61,19.74,107,3,5.06
TXS1-01194,17.82,16.18,135,2,0.72
TXS1-01195,63.47,20.92,679,3,4.39
TXS1-01196,44.33,23.11,39,1,25.73
TXS1-01197,52.13,13.73,157,2,0.95
TXS1-01198,20.62,16.21,157,4,0.71
TXS1-01199,20.64,20.05,294,5,1.87
TXS1-01200,37.4,19.9,986,2,14.55
TXS1-01201,61.1,18.99,46,3,16.31
TXS1-01202,32.65,15.36,393,3,1.03
TXS1-01203,40.09,9.87,227,4,2.01
TXS1-01204,17.23,11.09,527,2,11.38
TXS1-01205,41.56,18.2,185,3,11.6
TXS1-01206,21.22,13.58,231,2,1.33
TXS1-01207,22.71,16.62,52,4,23.25
TXS1-01208,36.88,22.46,408,2,9.71
TXS1-01209,80.01,19.06,438,3,14.06
TXS1-01210,73.29,23.36,209,1,1.24
TXS1-01211,36.38,22.39,104,4,3.28
TXS1-01212,54.56,10.89,115,1,24.8
TXS1-01213,39.61,16.14,332,3,1.86
TXS1-01214,64.01,19.67,1208,4,2.83
TXS1-01215,40.75,15.12,211,2,80.11
TXS1-01216,28.93,16.76,12,1,8.12
TXS1-01217,25.44,19.5,104,2,0.95
TXS1-01218,7.81,15.99,101,2,11.03
TXS1-01219,28.33,10.13,54,2,5.97
TXS1-01220,39.92,12.25,16,3,8.75
TXS1-01221,84.44,16.79,352,3,3.47
TXS1-01222,108.34,13.89,268,3,2.04
TXS1-01223,25.36,14.65,389,1,0.63
TXS1-01224,7.38,18.29,18,2,20.5
TXS1-01225,125.35,13.58,136,5,3.03
TXS1-01226,49.96,11.46,1934,3,42.02
TXS1-01227,79.18,14.44,23,2,2.04
TXS1-01228,20.88,15.02,330,5,1.37
TXS1-01229,21.46,12.39,226,2,4.78
TXS1-01230,29.61,11.66,457,1,1.69
TXS1-01231,33.39,20.75,612,4,2.04
TXS1-01232,33.34,8.39,120,3,0.87
TXS1-01233,72.99,18.64,77,3,19.76
TXS1-01234,46.62,14.3,43,2,4.39
TXS1-01235,20.1,12.08,81,4,11.36
TXS1-01236,35.96,16.93,635,3,4.83
TXS1-01237,39.9,19.33,159,3,18.13
TXS1-01238,24.04,4.43,214,5,4.7
TXS1-01239,39.24,17.67,106,2,10.54
TXS1-01240,44.51,18.2,1494,1,53.46
TXS1-01241,28.52,8.0,670,2,2.95
TXS1-01242,27.7,19.9,181,3,4.42
TXS1-01243,14.39,20.29,1247,4,20.55
TXS1-01244,15.13,19.45,691,3,1.43
TXS1-01245,21.77,12.17,3389,5,3.11
TXS1-01246,26.15,21.58,272,4,7.72
TXS1-01247,10.17,19.51,288,1,9.49
TXS1-01248,30.18,21.57,38,3,0.33
TXS1-01249,11.34,17.29,135,2,11.51
TXS1-01250,13.37,14.71,142,1,1.37
TXS1-01251,196.96,12.2,894,4,5.43
TXS1-01252,34.97,14.76,1980,4,2.53
TXS1-01253,48.94,12.0,783,4,4.08
TXS1-01254,10.44,16.34,186,2,5.26
TXS1-01255,43.82,21.95,222,1,3.96
TXS1-01256,15.7,20.57,228,5,73.11
TXS1-01257,17.21,20.56,90,3,3.34
TXS1-01258,15.49,18.82,776,2,53.57
TXS1-01259,16.16,15.45,209,3,14.14
TXS1-01260,15.3,17.36,244,1,4.05
TXS1-01261,36.61,13.05,60,5,6.81
TXS1-01262,49.81,18.23,54,2,4.53
TXS1-01263,41.74,21.35,77,4,5.18
TXS1-01264,31.57,14.52,149,2,18.83
TXS1-01265,42.05,13.56,121,2,13.26
TXS1-01266,114.83,13.97,287,1,13.62
TXS1-01267,55.32,11.02,89,2,10.1
TXS1-01268,11.65,8.8,109,2,1.95
TXS1-01269,8.11,8.9,445,4,12.87
TXS1-01270,54.83,20.28,82,4,2.55
TXS1-01271,40.52,11.62,143,1,16.54
TXS1-01272,61.21,13.41,786,2,0.92
TXS1-01273,10.05,16.0,186,2,8.02
TXS1-01274,27.54,13.81,18,4,2.54
TXS1-01275,48.63,21.22,2648,3,20.59
TXS1-01276,20.3,10.73,249,2,2.44
TXS1-01277,63.69,13.27,272,6,2.93
TXS1-01278,33.57,21.34,273,3,9.79
TXS1-01279,75.53,21.12,704,2,4.07
TXS1-01280,118.21,17.44,11,3,58.48
TXS1-01281,53.19,14.08,833,2,11.57
TXS1-01282,47.7,14.06,188,5,4.39
TXS1-01283,12.47,15.01,563,2,13.75
TXS1-01284,102.25,11.41,217,4,2.91
TXS1-01285,21.14,13.77,56,4,28.29
TXS1-01286,28.11,13.97,563,1,0.91
TXS1-01287,43.79,14.61,423,3,9.83
TXS1-01288,15.35,19.55,90,3,2.74
TXS1-01289,32.6,17.01,840,2,7.9
TXS1-01290,90.21,16.02,1815,6,20.15
TXS1-01291,8.39,21.41,110,4,40.92
TXS1-01292,13.71,10.05,37,2,6.86
TXS1-01293,51.21,14.61,110,3,1.52
TXS1-01294,28.94,20.18,112,2,5.41
TXS1-01295,85.82,20.75,447,4,6.46
TXS1-01296,17.22,12.84,77,4,15.61
TXS1-01297,34.61,12.62,191,1,17.12
TXS1-01298,89.52,10.58,158,3,6.84
TXS1-01299,32.06,23.65,2,2,44.57
TXS1-01300,32.37,17.11,285,2,1.05
TXS1-01301,22.56,11.98,72,8,5.98
TXS1-01302,40.28,19.88,74,2,17.02
TXS1-01303,30.05,12.35,305,2,1.68
TXS1-01304,27.97,18.24,568,3,20.13
TXS1-01305,125.31,20.92,530,1,9.46
TXS1-01306,72.38,11.34,10,1,146.19
TXS1-01307,24.75,8.03,346,5,2.57
TXS1-01308,132.95,12.42,1037,5,24.47
TXS1-01309,14.17,11.1,48,2,5.23
TXS1-01310,39.04,12.61,943,2,2.04
TXS1-01311,20.18,13.76,192,4,11.37
TXS1-01312,136.9,21.03,1314,3,0.79
TXS1-01313,28.65,17.4,126,3,7.51
TXS1-01314,48.01,12.68,473,2,3.12
TXS1-01315,54.28,19.62,68,2,19.31
TXS1-01316,29.35,12.62,673,6,8.78
TXS1-01317,7.34,13.7,262,1,14.3
TXS1-01318,63.86,16.09,144,3,1.1
TXS1-01319,22.32,11.98,66,5,3.32
TXS1-01320,151.55,19.2,23,1,11.48
TXS1-01321,65.07,11.36,126,3,9.96
TXS1-01322,31.56,18.59,53,2,2.07
TXS1-01323,78.45,15.78,278,2,5.54
TXS1-01324,8.16,11.65,171,2,5.56
TXS1-01325,44.7,21.82,288,3,1.51
TXS1-01326,36.43,18.45,552,3,10.9
TXS1-01327,77.45,19.03,32,4,3.35
TXS1-01328,52.48,20.47,318,3,2.72
TXS1-01329,87.98,11.23,148,1,7.21
TXS1-01330,101.13,17.17,512,4,0.92
TXS1-01331,13.89,19.95,103,1,2.73
TXS1-01332,38.51,16.14,980,3,3.89
TXS1-01333,11.27,13.6,464,3,8.39
TXS1-01334,72.13,21.11,453,3,8.36
TXS1-01335,16.11,15.05,49,2,5.47
TXS1-01336,23.81,16.75,701,3,2.72
TXS1-01337,25.61,14.87,162,4,2.65
TXS1-01338,34.75,18.58,573,3,6.22
TXS1-01339,26.54,14.51,87,3,2.51
TXS1-01340,68.83,21.09,128,1,18.41
TXS1-01341,114.95,17.12,140,2,16.58
TXS1-01342,14.87,12.78,165,2,9.82
TXS1-01343,86.39,11.29,154,1,11.96
TXS1-01344,17.97,8.06,5,2,7.75
TXS1-01345,63.46,16.45,64,1,1.74
TXS1-01346,55.28,20.82,200,4,4.13
TXS1-01347,33.22,11.35,344,1,11.26
TXS1-01348,23.05,12.16,475,2,24.86
TXS1-01349,28.36,11.38,924,3,24.11
TXS1-01350,62.79,13.78,956,6,1.59
TXS1-01351,34.81,12.85,1266,3,1.43
TXS1-01352,12.75,12.32,76,1,3.08
TXS1-01353,51.83,1.15,311,3,53.14
TXS1-01354,36.5,13.83,200,1,2.54
TXS1-01355,25.12,12.26,124,1,3.65
TXS1-01356,11.73,17.92,244,1,3.26
TXS1-01357,38.26,14.96,1405,2,5.08
TXS1-01358,20.38,10.0,18,2,5.27
TXS1-01359,28.79,13.84,304,2,6.45
TXS1-01360,14.26,19.59,248,1,4.79
TXS1-01361,31.67,0.46,68,2,12.16
TXS1-01362,32.74,15.45,132,2,3.87
TXS1-01363,72.41,23.57,220,2,33.26
TXS1-01364,36.45,21.05,1076,1,11.8
TXS1-01365,23.38,22.73,86,2,1.2
TXS1-01366,96.03,15.95,1704,1,4.12
TXS1-01367,22.38,13.65,180,3,8.95
TXS1-01368,39.23,13.76,90,1,4.94
TXS1-01369,48.61,8.82,107,2,4.87
TXS1-01370,55.86,18.24,290,3,2.07
TXS1-01371,36.64,8.99,412,3,3.86
TXS1-01372,91.46,18.1,797,1,9.42
TXS1-01373,36.7,14.37,382,2,10.16
TXS1-01374,31.9,11.38,189,1,29.32
TXS1-01375,42.84,10.85,191,1,8.33
TXS1-01376,194.38,13.88,1122,3,22.38
TXS1-01377,61.02,16.28,38,4,3.0
TXS1-01378,21.96,16.42,583,1,21.48
TXS1-01379,17.65,19.96,193,5,0.76
TXS1-01380,28.18,10.37,1113,4,14.73
TXS1-01381,44.36,18.04,281,1,2.21
TXS1-01382,76.57,16.76,578,4,0.32
TXS1-01383,149.36,19.96,1974,3,37.98
TXS1-01384,33.04,11.79,215,3,8.2
TXS1-01385,37.93,7.89,425,2,8.47
TXS1-01386,22.18,11.97,7,2,2.99
TXS1-01387,31.0,20.99,371,3,2.82
TXS1-01388,106.4,20.85,605,2,5.38
TXS1-01389,44.61,22.63,276,5,1.26
TXS1-01390,59.47,15.94,983,1,5.82
TXS1-01391,49.37,16.82,58,3,5.91
TXS1-01392,21.91,11.27,289,2,12.85
TXS1-01393,16.11,0.14,22,4,6.54
TXS1-01394,19.77,21.91,452,5,3.2
TXS1-01395,27.12,23.14,236,3,1.34
TXS1-01396,28.47,12.85,118,2,4.55
TXS1-01397,40.33,17.61,651,5,18.49
TXS1-01398,26.31,17.54,1,2,16.26
TXS1-01399,24.92,11.69,51,3,16.23
TXS1-01400,33.6,17.86,544,2,7.14
TXS1-01401,32.31,14.39,590,6,6.3
TXS1-01402,37.23,19.57,774,4,7.05
TXS1-01403,65.9,21.11,104,3,14.38
TXS1-01404,40.43,8.23,293,1,8.48
TXS1-01405,76.21,16.15,179,1,41.37
TXS1-01406,36.74,20.26,912,6,5.18
TXS1-01407,22.82,20.8,133,3,103.64
TXS1-01408,54.51,17.1,99,1,13.66
TXS1-01409,37.98,17.48,105,1,23.65
TXS1-01410,47.1,7.64,121,2,2.62
TXS1-01411,70.59,16.96,162,4,2.83
TXS1-01412,25.98,13.43,957,1,1.06
TXS1-01413,17.81,12.37,593,3,11.86
TXS1-01414,17.34,11.89,252,2,6.15
TXS1-01415,58.22,17.97,462,4,11.99
TXS1-01416,57.38,13.92,333,6,5.7
TXS1-01417,63.41,19.4,1403,2,2.7
TXS1-01418,27.42,18.8,577,1,1.19
TXS1-01419,42.86,17.11,373,1,1.65
TXS1-01420,26.52,14.12,102,3,11.78
TXS1-01421,16.57,19.49,12,4,15.96
TXS1-01422,34.45,15.02,150,2,2.56
TXS1-01423,23.88,15.84,266,3,9.59
TXS1-01424,13.6,17.08,217,2,1.78
TXS1-01425,14.85,21.37,50,2,45.08
TXS1-01426,55.44,19.52,387,3,14.38
TXS1-01427,11.34,16.24,427,2,6.46
TXS1-01428,51.42,19.77,275,3,15.36
TXS1-01429,19.27,14.1,230,1,7.43
TXS1-01430,37.82,13.31,113,3,3.37
TXS1-01431,29.21,11.68,655,4,14.79
TXS1-01432,27.76,10.65,337,2,7.6
TXS1-01433,22.21,17.06,104,3,3.52
TXS1-01434,31.18,13.73,66,1,10.32
TXS1-01435,157.77,17.82,161,2,2.53
TXS1-01436,23.82,18.57,151,3,0.78
TXS1-01437,30.23,22.34,806,1,15.57
TXS1-01438,63.92,19.88,645,5,1.16
TXS1-01439,24.91,20.82,483,2,6.65
TXS1-01440,20.87,11.36,264,4,20.04
TXS1-01441,33.68,0.13,976,8,13.15
TXS1-01442,12.68,17.83,1353,3,5.94
TXS1-01443,47.41,7.81,784,2,13.89
TXS1-01444,20.7,12.44,134,3,12.66
TXS1-01445,80.64,15.93,151,3,14.65
TXS1-01446,29.75,22.61,106,2,3.22
TXS1-01447,22.14,20.77,191,3,1.1
TXS1-01448,72.45,23.05,368,3,22.43
TXS1-01449,20.96,11.75,652,4,4.42
TXS1-01450,12.26,20.1,25,6,1.24
TXS1-01451,81.38,11.55,538,2,2.59
TXS1-01452,44.13,12.71,548,2,2.3
TXS1-01453,26.67,18.47,73,4,7.18
TXS1-01454,33.74,14.46,1681,2,6.74
TXS1-01455,20.06,7.43,415,2,4.17
TXS1-01456,115.67,12.97,648,5,8.29
TXS1-01457,148.93,12.27,297,3,6.88
TXS1-01458,67.58,15.1,528,2,0.61
TXS1-01459,47.7,12.15,93,2,2.97
TXS1-01460,39.88,13.04,1663,5,1.49
TXS1-01461,39.56,19.58,641,3,12.75
TXS1-01462,43.98,13.35,457,1,22.29
TXS1-01463,21.32,20.14,806,2,50.68
TXS1-01464,43.2,15.1,461,3,3.66
TXS1-01465,16.54,13.19,360,2,11.16
TXS1-01466,176.77,19.53,562,4,4.1
TXS1-01467,60.98,18.94,553,5,6.35
TXS1-01468,40.71,12.56,133,4,3.84
TXS1-01469,42.03,12.96,443,3,3.64
TXS1-01470,17.31,9.63,244,3,22.49
TXS1-01471,11.49,19.14,346,5,4.31
TXS1-01472,14.1,6.58,25,3,27.82
TXS1-01473,4.64,15.48,47,3,24.26
TXS1-01474,28.31,0.54,422,2,22.69
TXS1-01475,28.12,20.37,157,1,19.21
TXS1-01476,40.24,18.72,840,3,8.7
TXS1-01477,31.8,13.02,74,5,4.77
TXS1-01478,237.98,18.73,315,1,5.61
TXS1-01479,15.3,17.26,393,2,7.14
TXS1-01480,82.18,11.66,225,1,1.55
TXS1-01481,98.04,16.45,85,3,3.3
TXS1-01482,13.92,16.69,806,2,11.94
TXS1-01483,104.21,19.29,164,2,15.52
TXS1-01484,38.92,20.36,360,1,16.84
TXS1-01485,15.62,21.0,35,3,14.76
TXS1-01486,36.01,18.0,297,4,2.79
TXS1-01487,39.33,14.51,419,1,8.14
TXS1-01488,59.69,20.4,281,3,2.29
TXS1-01489,40.53,12.63,1084,2,8.6
TXS1-01490,56.02,23.0,421,1,4.16
TXS1-01491,36.24,14.36,8,1,18.81
TXS1-01492,38.55,20.59,862,1,9.96
TXS1-01493,29.46,20.23,324,4,1.12
TXS1-01494,6.28,21.34,93,2,38.45
TXS1-01495,19.33,15.51,13,1,5.39
TXS1-01496,127.54,9.96,209,3,41.85
TXS1-01497,38.16,14.05,935,6,20.76
TXS1-01498,40.26,14.18,268,2,5.29
TXS1-01499,40.69,2.32,466,1,10.36
TXS1-01500,55.92,15.0,983,3,7.74
TXS1-01501,31.73,14.71,261,2,8.3
TXS1-01502,39.56,20.17,184,1,41.86
TXS1-01503,64.4,12.61,258,2,0.78
TXS1-01504,50.7,15.95,367,1,26.96
TXS1-01505,51.53,20.45,248,4,4.03
TXS1-01506,62.47,22.43,390,2,11.14
TXS1-01507,48.72,19.0,85,2,18.25
TXS1-01508,62.73,16.75,557,3,3.66
TXS1-01509,36.72,12.97,1089,2,8.43
TXS1-01510,168.23,22.03,372,5,6.48
TXS1-01511,53.24,14.79,484,6,6.19
TXS1-01512,54.72,21.87,113,2,3.89
TXS1-01513,41.37,11.08,60,2,13.32
TXS1-01514,57.33,20.18,857,3,31.88
TXS1-01515,31.15,13.46,64,4,1.13
TXS1-01516,28.09,14.01,2,3,16.68
TXS1-01517,50.43,21.68,49,2,61.36
TXS1-01518,21.58,15.09,207,3,2.8
TXS1-01519,33.43,15.25,227,1,0.58
TXS1-01520,81.53,13.66,1161,4,3.81
TXS1-01521,53.58,10.67,183,1,3.56
TXS1-01522,49.88,19.2,14,2,25.15
TXS1-01523,15.32,10.04,120,2,8.91
TXS1-01524,25.11,21.02,573,3,7.65
TXS1-01525,70.19,19.72,48,2,21.26
TXS1-01526,21.46,13.23,149,1,14.21
TXS1-01527,330.8,20.4,453,5,9.47
TXS1-01528,19.19,21.21,1227,3,12.28
TXS1-01529,12.93,9.43,306,3,15.42
TXS1-01530,20.83,23.01,41,2,1.66
TXS1-01531,9.66,0.87,228,2,17.21
TXS1-01532,11.59,19.31,148,4,0.94
TXS1-01533,61.71,21.56,311,1,1.15
TXS1-01534,7.12,12.24,271,3,5.38
TXS1-01535,27.99,12.66,1396,1,5.58
TXS1-01536,67.21,14.87,159,3,2.39
TXS1-01537,24.54,16.22,445,1,7.57
TXS1-01538,65.66,19.48,133,1,3.77
TXS1-01539,24.42,15.57,341,6,3.19
TXS1-01540,24.52,18.24,759,5,4.16
TXS1-01541,40.03,16.73,264,1,3.01
TXS1-01542,58.74,15.94,16,2,2.43
TXS1-01543,23.39,8.51,394,1,7.72
TXS1-01544,56.8,18.55,304,2,3.83
TXS1-01545,74.13,12.99,517,2,15.15
TXS1-01546,448.01,21.28,312,1,5.24
TXS1-01547,35.12,18.14,661,1,1.06
TXS1-01548,41.46,11.98,102,3,17.45
TXS1-01549,99.14,18.27,83,2,22.72
TXS1-01550,18.41,17.8,179,2,2.82
TXS1-01551,86.18,16.3,165,2,2.69
TXS1-01552,15.79,9.91,338,3,2.3
TXS1-01553,39.06,15.28,1737,5,10.64
TXS1-01554,15.59,22.1,210,2,4.49
TXS1-01555,56.45,13.97,64,3,13.44
TXS1-01556,92.81,14.51,137,2,4.13
TXS1-01557,59.9,22.07,119,6,7.24
TXS1-01558,20.75,20.31,1148,2,42.46
TXS1-01559,19.85,18.6,611,3,0.64
TXS1-01560,38.08,14.05,547,3,5.44
TXS1-01561,28.11,17.13,706,5,18.2
TXS1-01562,213.33,18.99,146,3,2.34
TXS1-01563,32.62,10.61,62,3,3.31
TXS1-01564,28.24,0.45,353,4,2.15
TXS1-01565,64.88,11.48,483,4,12.79
TXS1-01566,25.44,18.18,213,1,2.16
TXS1-01567,34.93,18.45,465,4,8.74
TXS1-01568,64.17,20.98,1104,2,8.23
TXS1-01569,36.32,8.27,248,2,3.79
TXS1-01570,73.44,14.95,611,3,1.56
TXS1-01571,45.35,14.59,122,1,4.87
TXS1-01572,72.76,11.19,214,3,4.29
TXS1-01573,19.47,20.93,2484,4,5.15
TXS1-01574,22.07,16.32,478,2,16.77
TXS1-01575,37.32,17.48,978,1,9.27
TXS1-01576,49.97,20.3,70,1,3.09
TXS1-01577,38.38,10.74,43,2,1.92
TXS1-01578,92.06,16.45,375,2,8.22
TXS1-01579,24.93,11.24,347,2,4.54
TXS1-01580,34.82,9.72,583,2,13.03
TXS1-01581,98.88,20.34,342,2,1.76
TXS1-01582,21.38,13.82,2585,3,1.71
TXS1-01583,52.51,14.61,251,2,0.65
TXS1-01584,118.53,13.82,707,3,6.9
TXS1-01585,21.97,15.58,522,2,10.6
TXS1-01586,22.24,12.6,213,1,2.83
TXS1-01587,8.76,20.3,1162,3,5.62
TXS1-01588,12.9,21.51,470,4,13.06
TXS1-01589,42.23,19.9,796,2,6.88
TXS1-01590,9.24,6.31,225,7,6.82
TXS1-01591,28.56,19.55,787,5,7.28
TXS1-01592,29.04,15.31,48,2,2.13
TXS1-01593,63.66,13.16,23,6,1.59
TXS1-01594,14.98,15.44,1206,6,10.94
TXS1-01595,45.1,0.56,63,2,25.18
TXS1-01596,80.4,23.0,788,1,2.83
TXS1-01597,74.91,13.34,329,2,10.03
TXS1-01598,178.76,18.37,212,2,3.34
TXS1-01599,24.61,10.16,902,2,25.09
TXS1-01600,44.33,16.2,266,2,3.63
TXS1-01601,40.98,14.46,494,2,11.95
TXS1-01602,32.88,18.11,326,2,29.96
TXS1-01603,62.92,10.48,440,4,4.43
TXS1-01604,18.43,14.61,61,1,16.78
TXS1-01605,25.61,15.05,411,2,37.01
TXS1-01606,108.96,11.0,441,4,3.46
TXS1-01607,15.9,21.65,48,3,6.93
TXS1-01608,27.68,11.95,150,2,6.23
TXS1-01609,56.03,15.46,32,2,6.41
TXS1-01610,37.76,15.22,340,4,3.4
TXS1-01611,105.61,18.41,236,1,4.08
TXS1-01612,51.9,19.89,341,3,3.93
TXS1-01613,33.39,13.98,598,2,3.81
TXS1-01614,24.38,9.07,333,4,0.72
TXS1-01615,92.86,21.76,25,2,7.42
TXS1-01616,43.86,0.26,252,3,5.95
TXS1-01617,27.59,9.52,862,2,1.74
TXS1-01618,27.57,19.44,47,4,2.01
TXS1-01619,34.14,19.99,98,4,30.73
TXS1-01620,40.71,18.62,235,3,21.28
TXS1-01621,36.36,19.72,454,2,4.59
TXS1-01622,37.11,8.31,1347,5,1.48
TXS1-01623,7.08,20.37,101,3,15.54
TXS1-01624,39.7,13.04,138,2,2.5
TXS1-01625,59.95,15.71,425,2,5.2
TXS1-01626,75.57,18.07,699,1,0.22
TXS1-01627,27.03,20.77,132,3,39.47
TXS1-01628,11.35,19.09,290,1,3.65
TXS1-01629,96.25,17.11,922,1,2.55
TXS1-01630,55.26,18.93,90,4,1.46
TXS1-01631,66.32,14.41,112,3,2.64
TXS1-01632,29.6,11.03,70,2,11.78
TXS1-01633,9.51,12.33,70,1,1.77
TXS1-01634,41.71,11.46,296,4,9.67
TXS1-01635,27.21,9.78,360,3,21.46
TXS1-01636,151.06,18.45,394,2,6.65
TXS1-01637,13.93,19.63,377,4,18.32
TXS1-01638,12.17,21.58,602,2,100.67
TXS1-01639,33.17,11.78,652,2,3.99
TXS1-01640,18.89,17.71,237,1,9.58
TXS1-01641,20.11,10.8,107,3,38.1
TXS1-01642,20.99,12.79,75,5,14.34
TXS1-01643,22.88,9.38,297,3,5.67
TXS1-01644,11.89,4.27,367,2,1.03
TXS1-01645,19.02,12.95,583,2,2.21
TXS1-01646,56.13,7.19,1168,5,18.25
TXS1-01647,28.5,10.96,1684,3,4.75
TXS1-01648,51.2,12.73,252,1,0.35
TXS1-01649,27.01,19.67,130,2,35.94
TXS1-01650,61.88,14.12,574,3,7.18
TXS1-01651,11.45,12.93,205,3,5.42
TXS1-01652,16.42,21.16,62,1,19.5
TXS1-01653,29.15,15.42,100,3,0.47
TXS1-01654,46.62,8.36,654,2,4.62
TXS1-01655,26.59,11.92,1130,2,34.15
TXS1-01656,42.65,17.79,264,4,4.59
TXS1-01657,31.25,20.03,218,5,14.88
TXS1-01658,57.45,19.99,759,2,14.79
TXS1-01659,12.12,10.87,292,2,1.56
TXS1-01660,54.24,12.22,519,2,54.14
TXS1-01661,41.04,14.58,175,3,5.57
TXS1-01662,31.61,15.72,174,6,0.92
TXS1-01663,150.1,13.51,1143,5,18.13
TXS1-01664,37.95,14.44,553,2,1.36
TXS1-01665,31.63,20.42,12,1,13.09
TXS1-01666,45.07,7.96,76,3,1.99
TXS1-01667,27.95,5.71,147,2,21.27
TXS1-01668,51.22,16.48,1399,4,0.94
TXS1-01669,24.05,13.83,1344,4,36.24
TXS1-01670,53.23,13.0,155,4,15.56
TXS1-01671,52.35,10.86,189,5,28.18
TXS1-01672,19.15,14.3,65,1,7.26
TXS1-01673,47.0,13.74,245,1,4.61
TXS1-01674,37.11,17.59,533,3,10.84
TXS1-01675,34.14,13.49,279,4,2.28
TXS1-01676,22.79,11.0,59,6,9.39
TXS1-01677,120.15,9.42,256,2,19.09
TXS1-01678,66.29,11.41,342,1,19.25
TXS1-01679,17.91,15.86,655,3,0.69
TXS1-01680,20.36,10.14,37,3,19.34
TXS1-01681,141.43,9.84,391,1,6.65
TXS1-01682,37.63,13.66,511,1,42.38
TXS1-01683,34.37,14.55,125,3,0.98
TXS1-01684,48.11,23.09,153,3,4.09
TXS1-01685,27.94,14.06,763,4,3.67
TXS1-01686,28.38,21.9,260,7,8.22
TXS1-01687,214.24,9.09,286,3,2.8
TXS1-01688,37.5,18.98,511,4,4.82
TXS1-01689,12.59,13.96,10,3,2.4
TXS1-01690,8.43,15.46,42,2,12.61
TXS1-01691,53.56,19.86,184,2,29.18
TXS1-01692,278.72,17.91,570,1,27.04
TXS1-01693,24.87,15.21,31,1,5.61
TXS1-01694,11.79,13.66,85,4,1.83
TXS1-01695,52.79,0.65,624,3,13.17
TXS1-01696,16.11,23.08,419,2,0.74
TXS1-01697,23.12,20.68,785,2,7.45
TXS1-01698,9.41,14.46,963,2,14.43
TXS1-01699,20.09,12.02,221,4,0.62
TXS1-01700,52.11,22.81,55,3,22.45
TXS1-01701,86.53,12.85,1650,4,22.55
TXS1-01702,33.27,13.39,102,2,2.36
TXS1-01703,26.44,18.0,46,4,1.4
TXS1-01704,28.06,11.4,488,4,9.25
TXS1-01705,17.06,20.12,180,4,5.68
TXS1-01706,21.36,9.2,182,4,19.35
TXS1-01707,14.74,15.57,66,4,13.1
TXS1-01708,49.56,20.9,541,3,9.39
TXS1-01709,10.63,14.82,596,4,0.59
TXS1-01710,28.97,20.25,123,4,5.35
TXS1-01711,42.85,19.2,354,2,17.42
TXS1-01712,102.13,16.5,253,1,10.76
TXS1-01713,48.33,17.73,209,2,6.12
TXS1-01714,25.34,18.77,36,3,3.86
TXS1-01715,37.73,19.2,7,2,5.45
TXS1-01716,74.96,9.71,28,4,7.47
TXS1-01717,39.91,21.69,199,3,1.14
TXS1-01718,36.68,13.42,74,3,4.4
TXS1-01719,8.42,19.35,171,1,25.35
TXS1-01720,69.78,16.19,277,2,8.46
TXS1-01721,48.85,21.4,870,3,1.63
TXS1-01722,31.21,18.02,770,3,1.73
TXS1-01723,44.22,11.26,431,3,4.97
TXS1-01724,27.22,10.66,262,2,4.79
TXS1-01725,23.83,13.24,269,3,5.34
TXS1-01726,23.27,23.38,907,2,2.9
TXS1-01727,7.67,16.08,468,3,8.13
TXS1-01728,65.5,20.65,114,2,6.69
TXS1-01729,31.21,13.44,205,3,2.52
TXS1-01730,77.1,18.23,123,5,86.15
TXS1-01731,44.26,11.82,837,3,6.84
TXS1-01732,38.11,19.87,937,2,12.74
TXS1-01733,31.8,11.33,136,4,19.01
TXS1-01734,23.49,19.48,873,2,2.76
TXS1-01735,25.78,19.48,126,3,3.24
TXS1-01736,162.6,21.97,446,3,27.2
